t,Lambda1,Lambda2,Lambda3,Lambda4,Kdelta
0.08002667555851951,0.07304032269057448,0.02142344149286224,3.7084311562907146e-05,1.4406569398772717e-05,3.0
0.08402800933644548,0.07118975348557566,0.019850594617502715,3.875244233153552e-05,1.5053338408677064e-05,3.0
0.08802934311437147,0.06947047993506494,0.018398498317306,4.0096287542645825e-05,1.5574066857482194e-05,3.0
0.09203067689229744,0.06787251104969272,0.017057665162486302,4.110986431538066e-05,1.5966473235984324e-05,3.0
0.0960320106702234,0.06638662553924313,0.015819353097329625,4.179453719466153e-05,1.6231128569188513e-05,3.0
0.10003334444814939,0.06500431371050208,0.014675507983485936,4.2158075891585156e-05,1.637108868468573e-05,3.0
0.10403467822607536,0.06371772373046625,0.01361871057679842,4.2213669431134804e-05,1.639150995114136e-05,3.0
0.10803601200400134,0.06251961185831156,0.012642127528025071,4.197893910440342e-05,1.6299264968822058e-05,3.0
0.11203734578192731,0.06140329631711783,0.011739466065243676,4.147498325934862e-05,1.6102571034792845e-05,3.0
0.1160386795598533,0.06036261451871905,0.010904932059543349,4.0725478485548194e-05,1.581064081968009e-05,3.0
0.12004001333777926,0.059391883386175515,0.01013319120871703,3.975585464299769e-05,1.5433362073657975e-05,3.0
0.12404134711570525,0.058485862553037116,0.009419333108452221,3.859255470040068e-05,1.4981010474812706e-05,2.0
0.12804268089363122,0.057639720236414504,0.008758838000122005,3.726238526802206e-05,1.4463997909608395e-05,2.0
0.13204401467155719,0.05684900160479067,0.008147546008360429,3.579195936964652e-05,1.3892656684610927e-05,2.0
0.13604534844948316,0.05610959947117777,0.007581628693012377,3.420722983626945e-05,1.327705901310594e-05,2.0
0.14004668222740915,0.05541772715540194,0.007057562754133606,3.253310924833386e-05,1.2626870157461667e-05,2.0
0.14404801600533512,0.05476989337031579,0.006572105740369594,3.0793170566312256e-05,1.1951232889551022e-05,2.0
0.1480493497832611,0.054162878995573926,0.0061222736209103346,2.900942142947116e-05,1.1258680518544395e-05,2.0
0.15205068356118706,0.053593715610990245,0.005705320090178212,2.7202144466720313e-05,1.055707553732077e-05,2.0
0.15605201733911306,0.05305966566870435,0.005318717482371227,2.538979566146793e-05,9.853570681173096e-06,2.0
0.16005335111703903,0.05255820418993995,0.004960139180191447,2.358895286569407e-05,9.154589448279182e-06,2.0
0.164054684894965,0.05208700187951898,0.004627443409830789,2.1814306792045102e-05,8.46582298663634e-06,2.0
0.16805601867289097,0.05164390955677689,0.00431865832034628,2.007868729947404e-05,7.792240631410152e-06,2.0
0.17205735245081694,0.051226943807765934,0.004031968252140139,1.839311827467327e-05,7.138111446813866e-06,2.0
0.17605868622874293,0.050834273769273075,0.0037657011052703027,1.6766895050146502e-05,6.507034481018081e-06,2.0
0.1800600200066689,0.050464208960780965,0.0035183167240724345,1.5207678954354265e-05,5.9019755589417855e-06,2.0
0.18406135378459487,0.05011518808568205,0.0032883962201459838,1.3721604229743889e-05,5.325308874759571e-06,2.0
0.18806268756252084,0.049785768728239255,0.0030746321609633753,1.2313393173535303e-05,4.778861696586034e-06,2.0
0.1920640213404468,0.04947461787754026,0.0028758195563884925,1.0986476005392376e-05,4.263960872386008e-06,2.0
0.1960653551183728,0.04918050321448586,0.0026908475801414866,9.743112492799355e-06,3.7814799966895407e-06,2.0
0.20006668889629878,0.048902285102108145,0.002518691967776654,8.584512904974417e-06,3.331886286872532e-06,2.0
0.20406802267422475,0.048638909223999605,0.0023584080370122606,7.510956328005136e-06,2.915286410498652e-06,2.0
0.20806935645215072,0.048389399819241063,0.0022091242802000366,6.521904801104483e-06,2.5314707139401094e-06,2.0
0.2120706902300767,0.04815285346618925,0.002070036482443527,5.616112081163749e-06,2.1799552989421045e-06,2.0
0.21607202400800268,0.04792843337122399,0.0019404023227531653,4.7917261927210575e-06,1.8600217481790082e-06,2.0
0.22007335778592865,0.04771536412151178,0.001819536418488532,4.046385154055088e-06,1.5707541729526042e-06,2.0
0.22407469156385462,0.04751292686415631,0.0017068057767284373,3.3773055356789428e-06,1.3110734711219152e-06,2.0
0.2280760253417806,0.047320454877015194,0.001601625618983249,2.781363687809346e-06,1.079768782830115e-06,2.0
0.2320773591197066,0.047137329499133074,0.0015034555483470768,2.2551695879613476e-06,8.75526051657971e-07,2.0
0.23607869289763256,0.04696297639144387,0.0014117960308022148,1.7951334978505429e-06,6.969538253187579e-07,2.0
0.24008002667555853,0.04679686210105416,0.0013261851649382095,1.3975255503950734e-06,5.426063234281742e-07,2.0
0.2440813604534845,0.04663849090291361,0.0012461957151534975,1.0585286522868387e-06,4.110038975824182e-07,2.0
0.2480826942314105,0.046487401897006286,0.0011714323872142884,7.742849730263401e-07,3.0065104894561046e-07,2.0
0.25208402800933644,0.04634316633949087,0.0011015293255676184,5.409364538522254e-07,2.1005208683533283e-07,2.0
0.25608536178726243,0.04620538518851269,0.0010361478140294977,3.54659724699502e-07,1.3772466367356628e-07,2.0
0.26008669556518843,0.046073686847805106,0.0009749741634408338,2.1169584663027763e-07,8.221129021990237e-08,2.0
0.26408802934311437,0.0459477250911009,0.0009177177702941464,1.0837531583263171e-07,4.2089030038994224e-08,2.0
0.26808936312104037,0.04582717715169693,0.0008641093316104076,4.113876173050812e-08,1.5977517975329647e-08,2.0
0.2720906968989663,0.04571174196426142,0.0008138992035311432,6.553715792279036e-09,2.545453625657501e-09,2.0
0.2760920306768923,0.04560113854625403,0.0007668558917064416,1.3278764754431904e-09,5.157696492119612e-10,2.0
0.2800933644548183,0.04549510450900307,0.0007227646635392659,2.231923446061046e-08,8.669542417294451e-09,2.0
0.28409469823274425,0.045393394684989374,0.0006814262703160878,6.654341344614068e-08,2.5848869711353473e-08,2.0
0.28809603201067024,0.045295779862897234,0.0006426557708945069,1.3117855957034408e-07,5.0958758990304887e-08,2.0
0.2920973657885962,0.045202045621881126,0.0006062814487748369,2.1356809210004712e-07,8.296821452091763e-08,2.0
0.2960986995665222,0.04511199125872345,0.0005721438160373182,3.1122159338536903e-07,1.2091059620189526e-07,2.0
0.3001000333444482,0.04502542879673044,0.00054009469464944,4.2181412318598177e-07,1.6388336021577743e-07,2.0
0.3041013671223741,0.04494218207100342,0.0005099963696553189,5.431841456626785e-07,2.1104727832010894e-07,2.0
0.3081027009003001,0.044862085885717384,0.00048172080960906527,6.733303550277014e-07,2.6162521038486375e-07,2.0
0.3121040346782261,0.04478498523670904,0.00045514894814502327,8.104075348569495e-07,3.149005172176089e-07,2.0
0.31610536845615206,0.044710734591594914,0.00043017002014344996,9.527216588978149e-07,3.702151687434707e-07,2.0
0.32010670223407806,0.04463919722548315,0.0004066809498262103,1.0987243843629813e-06,4.2696762569960356e-07,2.0
0.324108036012004,0.04457024460921932,0.00038458578738964633,1.2470070647196962e-06,4.846105223776931e-07,2.0
0.32810936978993,0.04450375584120181,0.00036379518734186433,1.3962944231948882e-06,5.426482276860156e-07,2.0
0.332110703567856,0.04443961712225786,0.00034422592703453603,1.5454379660440054e-06,6.006342943010168e-07,2.0
0.33611203734578193,0.04437772127253048,0.00032580046362440385,1.6934092714748772e-06,6.581688696272181e-07,2.0
0.34011337112370793,0.044317967281402915,0.0003084465229292732,1.8392931844246618e-06,7.148960570191321e-07,2.0
0.34411470490163387,0.044260259891347964,0.00029209671982144414,1.982281015777687e-06,7.705012983194592e-07,2.0
0.34811603867955987,0.044204509215056476,0.00027668820880411005,2.1216638197429916e-06,8.247087519563934e-07,2.0
0.35211737245748587,0.04415063037728917,0.0002621623588838773,2.2568257467270314e-06,8.772787278843452e-07,2.0
0.3561187062354118,0.044098543184676764,0.00024846445389048455,2.3872375525257894e-06,9.280051882498697e-07,2.0
0.3601200400133378,0.04404817182074616,0.00023554341584564042,2.512450324232418e-06,9.767132844729076e-07,2.0
0.36412137379126375,0.0439994445597387,0.00022335154710262373,2.632089337595289e-06,1.0232570106794014e-06,2.0
0.36812270756918974,0.04395229350461527,0.00021184429362541835,2.745848232343917e-06,1.0675169210827562e-06,2.0
0.37212404134711574,0.04390665434197949,0.0002009800246982607,2.8534833464988196e-06,1.1093979486176408e-06,2.0
0.3761253751250417,0.043862466113698595,0.00019071982851581737,2.954808378419216e-06,1.1488273230497725e-06,2.0
0.3801267089029677,0.04381967100782891,0.00018102732438318725,3.049689255796295e-06,1.1857525903380406e-06,2.0
0.3841280426808936,0.04377821416025629,0.00017186848655992293,3.1380393039626142e-06,1.2201397305844353e-06,2.0
0.3881293764588196,0.04373804347372001,0.00016321148273856778,3.2198146646678083e-06,1.251971383453565e-06,2.0
0.3921307102367456,0.04369910944773103,0.0001550265233438708,3.295009993742326e-06,1.2812451792854063e-06,2.0
0.39613204401467156,0.043661365019819875,0.0001472857215434331,3.363654413668371e-06,1.3079721643549647e-06,2.0
0.40013337779259756,0.04362476542022886,0.00013996296453111512,3.4258077183935143e-06,1.3321753211670284e-06,2.0
0.40413471157052355,0.04358926803275409,0.00013303379224893774,3.4815568525914387e-06,1.3538882166486133e-06,2.0
0.4081360453484495,0.04355483226940393,0.00012647528681242193,3.5310126031973255e-06,1.3731537036321129e-06,2.0
0.4121373791263755,0.04352141944951171,0.00012026596796133049,3.57430655562041e-06,1.3900227369134655e-06,2.0
0.41613871290430143,0.04348899269010165,0.0001143856973540025,3.6115882631193585e-06,1.4045532825690543e-06,2.0
0.42014004668222743,0.04345751680180321,0.00010881558881159492,3.6430226248995723e-06,1.4168092921096331e-06,2.0
0.4241413804601534,0.04342695819205211,0.00010353792509043558,3.668787496025061e-06,1.4268597698929852e-06,2.0
0.42814271423807937,0.04339728477564453,9.85360808689606e-05,3.689071464307858e-06,1.434777916919927e-06,2.0
0.43214404801600537,0.043368465889130015,9.37944503149879e-05,3.7040718483538626e-06,1.4406403385791577e-06,2.0
0.4361453817939313,0.0433404722136288,8.929838082671893e-05,3.713992833276336e-06,1.4445263394335939e-06,2.0
0.4401467155718573,0.043313275699250475,8.503411004490147e-05,3.7190438186840424e-06,1.44651725975109e-06,2.0
0.4441480493497833,0.04328684949812445,8.098870868700203e-05,3.7194378696980834e-06,1.4466958786485407e-06,2.0
0.44814938312770924,0.04326116789775991,7.715002580077623e-05,3.7153903784670206e-06,1.445145901612932e-06,2.0
0.45215071690563524,0.04323620626267388,7.350663930427714e-05,3.707117790519021e-06,1.4419514551278212e-06,2.0
0.4561520506835612,0.043211940975629304,7.00478084114664e-05,3.694836538059576e-06,1.437196664788587e-06,2.0
0.4601533844614872,0.04318834938659766,6.6763430765171e-05,3.678762022119031e-06,1.430965281379315e-06,2.0
0.4641547182394132,0.04316540976087335,6.364400106129153e-05,3.659107765230374e-06,1.4233403256014299e-06,2.0
0.4681560520173391,0.04314310123434684,6.068057383679104e-05,3.6360846085159437e-06,1.4144037834284973e-06,2.0
0.4721573857952651,0.043121403767590216,5.7864727466494514e-05,3.609900069534433e-06,1.4042363680744074e-06,2.0
0.4761587195731911,0.04310029810662286,5.518853182095995e-05,3.580757723220529e-06,1.3929172553162061e-06,2.0
0.48016005335111706,0.04307976574215466,5.264451688358207e-05,3.548856723156746e-06,1.3805239209574438e-06,2.0
0.48416138712904305,0.04305978887511319,5.022564462731083e-05,3.5143913406088245e-06,1.3671319347707822e-06,2.0
0.488162720906969,0.04304035038040599,4.792528163655163e-05,3.477550634123361e-06,1.3528148512520488e-06,2.0
0.492164054684895,0.043021433776548434,4.5737174604099096e-05,3.438518105802757e-06,1.3376440772816522e-06,2.0
0.496165388462821,0.04300302319341753,4.3655426440913914e-05,3.3974715067941474e-06,1.3216887726485993e-06,2.0
0.500166722240747,0.04298510334533301,4.167447488256926e-05,3.354582597481226e-06,1.3050157816607566e-06,2.0
0.5041680560186729,0.0429676595025148,3.978907165791412e-05,3.3100170293565156e-06,1.2876895700841828e-06,2.0
0.5081693897965989,0.04295067746685444,3.799426372008696e-05,3.2639342348872447e-06,1.2697721869514567e-06,2.0
0.5121707235745249,0.042934143546982106,3.6285375160538536e-05,3.216487360901965e-06,1.251323244133573e-06,2.0
0.5161720573524509,0.04291804453600179,3.465799061519448e-05,3.167823237504308e-06,1.2323998950236614e-06,2.0
0.5201733911303769,0.04290236769010569,3.310793965205505e-05,3.1180823683030212e-06,1.21305683187245e-06,2.0
0.5241747249083027,0.04288710070767188,3.1631282007893446e-05,3.067398983702674e-06,1.1933463115454401e-06,2.0
0.5281760586862287,0.042872231711218234,3.0224294125247297e-05,3.0159010506736195e-06,1.1733181546347282e-06,2.0
0.5321773924641547,0.04285774922772134,2.888345603135889e-05,2.9637103962087963e-06,1.153019787203391e-06,2.0
0.5361787262420807,0.0428436421731595,2.7605439655076225e-05,2.910942734857258e-06,1.132496269207195e-06,2.0
0.5401800600200067,0.04282989983449692,2.638709725655275e-05,2.857707841918966e-06,1.1117903389035177e-06,2.0
0.5441813937979326,0.042816511855733985,2.522545113858854e-05,2.8041096156172785e-06,1.0909424572602688e-06,2.0
0.5481827275758586,0.042803468222277985,2.4117683599556017e-05,2.7502462520700988e-06,1.0699908594702379e-06,2.0
0.5521840613537846,0.04279075924733711,2.3061127696344386e-05,2.696210365193963e-06,1.0489716135708704e-06,2.0
0.5561853951317106,0.042778375559238135,2.205325864590435e-05,2.642089131477121e-06,1.0279186675177243e-06,2.0
0.5601867289096366,0.042766308087720084,2.109168547015372e-05,2.5879644827142556e-06,1.0068639335614193e-06,2.0
0.5641880626875625,0.042754548053611785,2.0174143583240323e-05,2.533913217916961e-06,9.858373202220605e-07,2.0
0.5681893964654885,0.042743086955893794,1.92984873708113e-05,2.4800072191411004e-06,9.648668273243288e-07,2.0
0.5721907302434145,0.042731916562150474,1.8462683616604636e-05,2.426313581160855e-06,9.439785850773319e-07,2.0
0.5761920640213405,0.042721028897846125,1.7664805088024593e-05,2.372894803315262e-06,9.231969366751969e-07,2.0
0.5801933977992665,0.042710416236126925,1.690302454360193e-05,2.319808976913862e-06,9.025445182331282e-07,2.0
0.5841947315771924,0.042700071089746494,1.6175609279578396e-05,2.2671099104698555e-06,8.820422854327603e-07,2.0
0.5881960653551184,0.04268998620059339,1.5480915680932128e-05,2.2148473579619576e-06,8.617096236562816e-07,2.0
0.5921973991330444,0.042680154532611425,1.4817384437648684e-05,2.163067147620268e-06,8.415643852899279e-07,2.0
0.5961987329109704,0.04267056926307866,1.4183535824940918e-05,2.111811368443739e-06,8.216229687718624e-07,2.0
0.6002000666888964,0.042661223774566714,1.3577965290778593e-05,2.0611185478358607e-06,8.019003860937346e-07,2.0
0.6042014004668224,0.042652111648781244,1.299933945908549e-05,2.011023781278709e-06,7.824103107623159e-07,2.0
0.6082027342447482,0.042643226657983035,1.2446392115172955e-05,1.9615589339494477e-06,7.631651595119138e-07,2.0
0.6122040680226742,0.04263456275939337,1.1917920653914393e-05,1.9127527695061985e-06,7.441761447068984e-07,2.0
0.6162054018006002,0.042626114088580636,1.1412782638942076e-05,1.864631115289228e-06,7.254533267442298e-07,2.0
0.6202067355785262,0.042617874952477486,1.0929892489741633e-05,1.8172170168639923e-06,7.0700569132498e-07,2.0
0.6242080693564522,0.042609839824869766,1.0468218550663266e-05,1.7705308685833643e-06,6.888411885341839e-07,2.0
0.6282094031343781,0.04260200333954245,1.0026780128846724e-05,1.7245905681306795e-06,6.709667905724359e-07,2.0
0.6322107369123041,0.04259436028517083,9.6046447941589e-06,1.6794116612928178e-06,6.533885654746996e-07,2.0
0.6362120706902301,0.042586905600965785,9.200925909169655e-06,1.635007441436187e-06,6.361116904329833e-07,2.0
0.6402134044681561,0.04257963437024603,8.814780097843311e-06,1.5913891173724437e-06,6.19140541502361e-07,2.0
0.6442147382460821,0.04257254181676284,8.445405067725176e-06,1.5485659217162606e-06,6.024787184699676e-07,2.0
0.648216072024008,0.042565623300075295,8.092037449003442e-06,1.5065452103613097e-06,5.861290919284556e-07,2.0
0.652217405801934,0.04255887431015459,7.753950713507152e-06,1.465332618799664e-06,5.70093864560306e-07,2.0
0.65621873957986,0.04255229046446374,7.430453347723187e-06,1.4249321331760711e-06,5.543745960068236e-07,2.0
0.660220073357786,0.042545867503183565,7.120887009826049e-06,1.3853462172974673e-06,5.389722463888802e-07,2.0
0.664221407135712,0.042539601284923734,6.824624787959976e-06,1.3465759129971389e-06,5.238872304857978e-07,2.0
0.6682227409136379,0.042533487784127466,6.541069677901135e-06,1.3086209262880288e-06,5.091194408279875e-07,2.0
0.6722240746915639,0.04252752308643526,6.2696529914418875e-06,1.2714797312796122e-06,4.946682876649788e-07,2.0
0.6762254084694899,0.04252170338522898,6.009832922870828e-06,1.2351496589957378e-06,4.805327344925558e-07,2.0
0.6802267422474159,0.042516024979295075,5.761093245126858e-06,1.1996269684289018e-06,4.667113309153592e-07,2.0
0.6842280760253419,0.042510484268412974,5.522941964208883e-06,1.164906946016231e-06,4.532022446213091e-07,2.0
0.6882294098032677,0.04250507775053691,5.294910110364981e-06,1.1309839722528636e-06,4.4000329690874196e-07,2.0
0.6922307435811937,0.042499802019666966,5.0765506394157e-06,1.097851592746224e-06,4.2711197334455164e-07,2.0
0.6962320773591197,0.0424946537617501,4.867437278122111e-06,1.0655025901584736e-06,4.145254726140024e-07,2.0
0.7002334111370457,0.0424896297522821,4.66716352232055e-06,1.0339290614780339e-06,4.022407162906916e-07,2.0
0.7042347449149717,0.04248472685441662,4.475341676801747e-06,1.0031224535467231e-06,3.902543825873295e-07,2.0
0.7082360786928976,0.04247994201520644,4.291601905848097e-06,9.730736483248847e-07,3.785629232311294e-07,2.0
0.7122374124708236,0.04247527226343273,4.1155913521606635e-06,9.437730152939139e-07,3.6716259188551703e-07,2.0
0.7162387462487496,0.04247071470801522,3.946973344604032e-06,9.152104452070375e-07,3.5604945392009313e-07,2.0
0.7202400800266756,0.04246626653458563,3.7854265801939846e-06,8.873754184790528e-07,3.452194210495918e-07,2.0
0.7242414138046016,0.042461925003418166,3.6306443700340196e-06,8.602570531479614e-07,3.3466825488659424e-07,2.0
0.7282427475825275,0.042457687448115955,3.4823339758460747e-06,8.338441324085011e-07,3.2439159181052446e-07,2.0
0.7322440813604535,0.04245355127261341,3.340215902092325e-06,8.081251605673856e-07,3.1438495984303927e-07,2.0
0.7362454151383795,0.042449513949039286,3.2040232653685052e-06,7.830884065640475e-07,3.0464379641159667e-07,2.0
0.7402467489163055,0.04244557301664553,3.0735012055416178e-06,7.587219199578499e-07,2.95163446573099e-07,2.0
0.7442480826942315,0.042441726079355035,2.9484063146512085e-06,7.35013584218791e-07,2.859392003173866e-07,2.0
0.7482494164721574,0.04243797080343459,2.8285060640342863e-06,7.119511424846792e-07,2.769662872381673e-07,2.0
0.7522507502500834,0.04243430491654809,2.7135783238207978e-06,6.895222330882689e-07,2.6823989252022784e-07,2.0
0.7562520840280094,0.04243072620601929,2.6034108637773556e-06,6.677143984390455e-07,2.5975516848575353e-07,2.0
0.7602534178059354,0.04242723251623115,2.4978008745790703e-06,6.4651513831393e-07,2.51507257686967e-07,2.0
0.7642547515838614,0.04242382174769599,2.3965545290494106e-06,6.259119222917775e-07,2.434912769189168e-07,2.0
0.7682560853617872,0.04242049185597896,2.2994865904735207e-06,6.058921977469822e-07,2.3570234208847296e-07,2.0
0.7722574191397132,0.04241724084909215,2.206419978278973e-06,5.864434342583991e-07,2.28135580648825e-07,2.0
0.7762587529176392,0.042414066786359506,2.1171853976653665e-06,5.67553139596555e-07,2.2078612804676823e-07,2.0
0.7802600866955652,0.04241096777770004,2.03162100120835e-06,5.492088543945783e-07,2.1364913393995266e-07,2.0
0.7842614204734912,0.042407941981601915,1.9495720176010423e-06,5.313981992216554e-07,2.067197835131651e-07,2.0
0.7882627542514172,0.042404987603466004,1.870890439015227e-06,5.141088692539597e-07,1.9999328682018813e-07,2.0
0.7922640880293431,0.04240210289496371,1.7954347120152647e-06,4.973286626963613e-07,1.9346489477101159e-07,2.0
0.7962654218072691,0.042399286152980054,1.7230694471237484e-06,4.810454727888214e-07,1.8712989557911897e-07,2.0
0.8002667555851951,0.042396535717402095,1.6536651239462685e-06,4.6524732244535016e-07,1.8098362986052052e-07,2.0
0.8042680893631211,0.04239384997042972,1.587097829158779e-06,4.499223660303642e-07,1.750214870810396e-07,2.0
0.8082694231410471,0.042391227335988546,1.523249014923067e-06,4.3505888847050755e-07,1.6923890733266944e-07,2.0
0.812270756918973,0.04238866627798732,1.462005247532261e-06,4.206453301236479e-07,1.6363138932717902e-07,2.0
0.816272090696899,0.04238616529896344,1.4032579667144773e-06,4.0667028589069787e-07,1.5819450105425403e-07,2.0
0.820273424474825,0.042383722939597135,1.3469032813517856e-06,3.9312251143286403e-07,1.5292386024157167e-07,2.0
0.824274758252751,0.042381337778010675,1.2928417625346356e-06,3.79990933829788e-07,1.4781516100015324e-07,2.0
0.828276092030677,0.0423790084278064,1.2409782268463232e-06,3.6726465157954635e-07,1.4286416050168782e-07,2.0
0.8322774258086029,0.04237673353744498,1.1912215578391283e-06,3.5493294525679175e-07,1.380666834194244e-07,2.0
0.8362787595865289,0.042374511789827096,1.143484533727701e-06,3.429852704073255e-07,1.3341863258631292e-07,2.0
0.8402800933644549,0.04237234190118322,1.0976836399834156e-06,3.3141128064073655e-07,1.289159747841495e-07,2.0
0.8442814271423809,0.04237022261955392,1.0537389076858972e-06,3.2020080809047613e-07,1.2455475939532334e-07,2.0
0.8482827609203069,0.042368152724410635,1.0115737643090483e-06,3.0934388028924786e-07,1.2033110241560507e-07,2.0
0.8522840946982327,0.0423661310262915,9.711148756252896e-07,2.9883071750447243e-07,1.1624119711228786e-07,2.0
0.8562854284761587,0.04236415636540869,9.322920169196891e-07,2.8865173096193075e-07,1.122813140241874e-07,2.0
0.8602867622540847,0.04236222761061992,8.950379193350955e-07,2.787975326157266e-07,1.0844779918528502e-07,2.0
0.8642880960320107,0.042360343659100685,8.592881455271595e-07,2.692589236019671e-07,1.0473707146019251e-07,2.0
0.8682894298099367,0.04235850343602987,8.249809830829236e-07,2.6002690578508236e-07,1.0114563142593624e-07,2.0
0.8722907635878626,0.042356705893080715,7.920573006359177e-07,2.510926737642194e-07,9.767004893745934e-08,2.0
0.8762920973657886,0.04235495000775025,7.604604483901767e-07,2.42447613985064e-07,9.430697733847637e-08,2.0
0.8802934311437146,0.042353234783051086,7.30136150650651e-07,2.340833180625168e-07,9.105314102697548e-08,2.0
0.8842947649216406,0.04235155924721479,7.010324054590455e-07,2.2599155613534094e-07,8.790533811975365e-08,2.0
0.8882960986995666,0.04234992245222635,6.730993806769447e-07,2.181642990706223e-07,8.486044578148721e-08,2.0
0.8922974324774925,0.04234832347333839,6.462893189507213e-07,2.105937042529149e-07,8.191540690205557e-08,2.0
0.8962987662554185,0.0423467614087798,6.205564559991217e-07,2.0327212091331148e-07,7.90672505246448e-08,2.0
0.9003001000333445,0.04234523537951684,5.958569282427106e-07,1.961920812476592e-07,7.631306875310884e-08,2.0
0.9043014338112705,0.04234374452788092,5.721486999732406e-07,1.893463030810949e-07,7.365002474557514e-08,2.0
0.9083027675891965,0.042342288017143126,5.49391470983096e-07,1.8272768720350996e-07,7.107536248440738e-08,2.0
0.9123041013671224,0.04234086503125756,5.275466161691611e-07,1.763293102641228e-07,6.858638279538809e-08,2.0
0.9163054351450484,0.04233947477469968,5.065771109258321e-07,1.7014443365326315e-07,6.618046466400074e-08,2.0
0.9203067689229744,0.04233811647122465,4.86447457426209e-07,1.6416648573880366e-07,6.385505013639659e-08,2.0
0.9243081027009004,0.04233678936341434,4.6712362511414085e-07,1.5838906897158722e-07,6.160765231300047e-08,2.0
0.9283094364788264,0.042335492712463285,4.485729796499527e-07,1.5280595899724858e-07,5.9435849131261875e-08,2.0
0.9323107702567522,0.042334225798073,4.3076424738330843e-07,1.4741109310989486e-07,5.7337275372049135e-08,2.0
0.9363121040346782,0.04233298791743856,4.1366742742354745e-07,1.4219857469299768e-07,5.530964841682362e-08,2.0
0.9403134378126042,0.04233177838465352,3.9725375522436934e-07,1.3716266522578735e-07,5.335072561507559e-08,2.0
0.9443147715905302,0.042330596530569586,3.814956475167719e-07,1.3229778694778815e-07,5.1458339811460974e-08,2.0
0.9483161053684562,0.04232944170266073,3.663666561237733e-07,1.2759851486521256e-07,4.9630379805876146e-08,2.0
0.9523174391463822,0.04232831326440056,3.5184141466970686e-07,1.2305957319824756e-07,4.78647939061716e-08,2.0
0.9563187729243081,0.04232721059442479,3.3789559150676496e-07,1.1867583893376832e-07,4.6159589039973525e-08,2.0
0.9603201067022341,0.0423261330864344,3.2450585507604046e-07,1.1444233116719715e-07,4.451282276107804e-08,2.0
0.9643214404801601,0.042325080149003824,3.116498223931785e-07,1.1035421110250354e-07,4.29226174603059e-08,2.0
0.9683227742580861,0.04232405120540683,2.9930602973848863e-07,1.0640678382856095e-07,4.138714526646936e-08,2.0
0.9723241080360121,0.04232304569258716,2.8745388380713166e-07,1.0259548588464895e-07,3.99046289345506e-08,2.0
0.976325441813938,0.04232206306098352,2.760736323992319e-07,9.891588437227483e-08,3.847334717477224e-08,2.0
0.980326775591864,0.0423211027743875,2.6514632800456184e-07,9.53636831724225e-08,3.7091622218099474e-08,2.0
0.98432810936979,0.04232016430989827,2.546537922754055e-07,9.19347096228762e-08,3.575783757980844e-08,2.0
0.988329443147716,0.0423192471571916,2.445785902693842e-07,8.862491540639894e-08,3.447041407866891e-08,2.0
0.992330776925642,0.04231835081799762,2.3490398781689237e-07,8.543037033348355e-08,3.3227823159620584e-08,2.0
0.9963321107035679,0.04231747480604575,2.256139319811723e-07,8.23472676714232e-08,3.202858689377308e-08,2.0
1.000333444481494,0.04231661864691283,2.1669302441296168e-07,7.93719117098135e-08,3.087126110301597e-08,2.0
1.0043347782594199,0.04231578187790319,2.081264902642488e-07,7.650072131326624e-08,2.9754458452657673e-08,2.0
1.0083361120373457,0.04231496404717383,1.9990014710202786e-07,7.373022370416038e-08,2.8676828023321832e-08,2.0
1.0123374458152719,0.042314164713601166,1.920003933619796e-07,7.105705002175e-08,2.763705353459045e-08,2.0
1.0163387795931977,0.04231338344668423,1.844141710449776e-07,6.847794153941322e-08,2.6633870220393874e-08,2.0
1.0203401133711238,0.04231261982648782,1.7712895328259037e-07,6.598973456561907e-08,2.5666048841799238e-08,2.0
1.0243414471490497,0.042311873443241055,1.701327185799073e-07,6.358936399664117e-08,2.4732394798832047e-08,2.0
1.0283427809269756,0.04231114389671742,1.63413934828327e-07,6.127386686927139e-08,2.383175523590353e-08,2.0
1.0323441147049017,0.04231043079620367,1.5696152466659896e-07,5.904036726178674e-08,2.2963011936383282e-08,2.0
1.0363454484828276,0.04230973376036484,1.507648619281099e-07,5.688607984666305e-08,2.212508398713453e-08,2.0
1.0403467822607537,0.042309052417282444,1.4481375210095848e-07,5.4808313443288625e-08,2.131691978490835e-08,2.0
1.0443481160386796,0.042308386403849596,1.3909840834713805e-07,5.2804456807109545e-08,2.0537506806306283e-08,2.0
1.0483494498166055,0.04230773536540511,1.3360943640350342e-07,5.0871980405986506e-08,1.978586006146088e-08,2.0
1.0523507835945316,0.04230709895570328,1.2833781770638097e-07,4.900844352562217e-08,1.9061028311284645e-08,2.0
1.0563521173724575,0.04230647683679578,1.2327490139796282e-07,4.721147650599278e-08,1.8362092291113186e-08,2.0
1.0603534511503836,0.04230586867908137,1.1841237679277583e-07,4.547879051131076e-08,1.7688159381634705e-08,2.0
1.0643547849283095,0.04230527416066199,1.1374227781857371e-07,4.380816864824055e-08,1.7038368049782093e-08,2.0
1.0683561187062354,0.04230469296710915,1.0925694660102181e-07,4.219746685407699e-08,1.6411886072376092e-08,2.0
1.0723574524841615,0.042304124791436415,1.0494903701641078e-07,4.064461300856692e-08,1.5807905207054773e-08,2.0
1.0763587862620874,0.042303569333980384,1.0081149870444506e-07,3.914759627576814e-08,1.5225642968630382e-08,2.0
