candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed2__opposite__fE1.00__t20__c03673,seed2__opposite__fE1.00__t20,mcmc_swap,18|27|37|46|47|58|62|69|72|73|75|76|78|82|83|86|87|88|94|95,7|17|29|38|48|64|74|84|85|96|97|98,0.35,0.006141270924415387,0.0004179743544194023,0.0316081393645487,0.7477690149595556,0.0030581326631904937,44,12,12,False
seed2__opposite__fE1.00__t20__c03674,seed2__opposite__fE1.00__t20,mcmc_swap,12|13|18|19|24|26|28|34|35|37|43|48|53|55|56|57|58|62|64|72,3|7|8|17|23|27|29|33|38|39|74|75,0.5,0.009738755271332406,0.00027557360091398934,0.17802604408169612,0.5819952287757082,0.23682269269185224,47,12,12,False
seed2__opposite__fE1.00__t20__c03675,seed2__opposite__fE1.00__t20,mcmc_swap,14|22|23|26|30|34|35|38|40|41|42|43|46|47|51|53|56|57|60|70,11|12|13|15|25|27|28|33|39|49|63|64,0.5,0.0035961871728412433,2.0554441055282655e-05,0.013717371962711805,0.775247490906685,0.01958820440955278,42,12,12,False
seed2__opposite__fE1.00__t20__c03676,seed2__opposite__fE1.00__t20,high_coherence,15|16|25|26|28|35|36|39|45|47|48|49|56|58|59|67|68|69|78|89,5|6|17|18|27|29|37|38|79|88|98|99,0.9,0.003939011936697645,4.001261416175734e-06,0.5160283027835896,0.6493974703476993,0.9472135954999579,28,12,12,False
seed2__opposite__fE1.00__t20__c03677,seed2__opposite__fE1.00__t20,perturb_I0,7|8|9|16|17|19|25|26|27|29|36|37|38|39|47|48|49|58|59|67,5|6|14|15|18|24|28|35|46|57|68|69,1.0,0.0472296824733173,0.0,1.0,0.16137847944869915,0.9990262892414442,19,12,12,False
seed2__opposite__fE1.00__t20__c03678,seed2__opposite__fE1.00__t20,high_coherence,7|8|9|15|16|17|18|19|26|27|28|29|36|38|39|46|47|48|49|58,4|5|6|25|35|37|45|57|59|67|68|69,1.0,0.11186081553974307,0.0,1.0,0.18561616332043784,0.9985272427507907,16,12,12,False
seed2__opposite__fE1.00__t20__c03679,seed2__opposite__fE1.00__t20,mcmc_swap,4|12|13|21|23|34|41|42|43|45|46|50|52|60|62|64|73|76|84|85,2|3|22|33|53|74|75|83|86|94|95|96,0.6,0.010802325541828896,4.0583915254567753e-05,0.15286271340836172,0.7477690149595555,0.27639320225002106,47,12,12,False
seed2__opposite__fE1.00__t20__c03680,seed2__opposite__fE1.00__t20,high_coherence,33|34|44|45|54|55|65|66|67|74|76|77|78|79|86|87|88|95|96|97,22|23|42|43|64|75|84|85|89|94|98|99,0.9,0.01870019161088962,-3.0528095883740336e-05,0.6086789921546428,0.6628923906016655,0.7519355127620431,27,12,12,False
seed2__opposite__fE1.00__t20__c03681,seed2__opposite__fE1.00__t20,mcmc_swap,1|3|4|5|11|12|14|15|21|24|25|26|31|32|33|42|43|52|54|65,0|2|13|16|22|23|34|35|36|37|44|53,0.45,0.01108150120886515,-9.471406437469966e-06,0.05949080471848309,0.7474594241169754,0.21539501058484584,32,12,12,False
seed2__opposite__fE1.00__t20__c03682,seed2__opposite__fE1.00__t20,high_coherence,8|15|16|17|19|25|26|27|28|29|36|38|39|45|46|47|48|57|58|68,4|5|6|7|14|18|24|34|35|37|49|59,1.0,0.039254170342616544,-1.4156421228837118e-05,1.0,0.41832037097058367,0.9698967117442185,23,12,12,False
seed2__opposite__fE1.00__t20__c03683,seed2__opposite__fE1.00__t20,high_coherence,34|44|54|55|63|66|69|72|74|75|76|79|86|87|88|89|95|96|98|99,23|24|52|53|62|64|65|73|84|85|94|97,0.85,0.022708347034427763,-2.8093555343643247e-05,0.4851502508201334,0.6403360647604436,0.6384357476716969,31,12,12,False
seed2__opposite__fE1.00__t20__c03684,seed2__opposite__fE1.00__t20,region_growing,10|12|20|21|30|40|41|50|51|52|60|62|63|71|72|74|80|84|90|93,1|3|11|22|23|53|64|73|75|85|94|95,0.95,0.002793719788722515,-6.379091446329301e-05,0.8608643877054076,0.3096910973393819,0.47372058343861817,28,12,12,False
seed2__opposite__fE1.00__t20__c03685,seed2__opposite__fE1.00__t20,perturb_I0,3|4|7|15|17|18|19|26|27|28|29|36|37|38|39|48|49|59|67|68,2|6|8|12|13|14|25|35|46|47|58|69,0.9,0.0822770198793794,-3.70092108522458e-05,0.7765966156000274,0.3935632931006345,0.977889504360975,24,12,12,False
seed2__opposite__fE1.00__t20__c03686,seed2__opposite__fE1.00__t20,region_growing,13|23|24|33|40|42|44|51|52|60|61|62|71|72|80|81|82|83|90|94,2|3|22|32|34|43|73|84|85|92|93|95,0.75,0.029027848638663284,9.076231253127114e-07,0.28002330725412306,0.7857708359109623,0.06587842893777046,30,12,12,False
seed2__opposite__fE1.00__t20__c03687,seed2__opposite__fE1.00__t20,perturb_I0,6|7|9|16|19|27|29|36|37|38|39|45|46|47|48|49|57|58|59|66,5|8|15|17|18|25|26|28|34|35|68|69,0.95,0.01999828525014617,0.0,0.8671986795654023,0.43699052406367894,0.9615384615384615,21,12,12,False
