candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__disordered__fE1.00__t20__c04309,seed4__disordered__fE1.00__t20,high_coherence,36|46|47|54|55|57|66|67|68|69|76|78|79|85|87|88|89|96|98|99,25|26|35|37|45|48|53|64|77|86|95|97,0.85,0.04952142824148713,0.0002690376876079405,0.2822152394000416,0.75,0.4379826327053958,25,12,12,False
seed4__disordered__fE1.00__t20__c04310,seed4__disordered__fE1.00__t20,high_coherence,46|53|57|58|63|64|65|66|67|68|74|75|76|78|79|83|85|94|95|96,45|47|52|54|55|56|77|86|87|88|89|97,0.95,0.006911196340033787,0.00017238400390531158,0.5523058467420248,0.8287195212251185,0.5262794165613819,29,12,12,False
seed4__disordered__fE1.00__t20__c04311,seed4__disordered__fE1.00__t20,perturb_I0,66|67|69|74|75|76|77|79|82|83|84|85|87|88|89|94|95|96|98|99,55|56|57|58|59|63|64|65|68|78|86|97,1.0,0.035154807418350885,0.0,0.6099865470109874,0.9609640474436812,0.5,19,12,12,False
seed4__disordered__fE1.00__t20__c04312,seed4__disordered__fE1.00__t20,spectral_resized,7|8|9|16|17|18|19|26|28|29|38|39|44|45|48|49|56|57|59|66,5|6|15|25|27|34|35|36|43|54|55|58,0.5,0.010419398767946019,0.0006022266117007085,0.2756710922432599,0.6054050130530165,0.6666591086018296,24,12,12,False
seed4__disordered__fE1.00__t20__c04313,seed4__disordered__fE1.00__t20,region_growing,5|6|7|15|16|17|25|27|35|37|46|47|48|49|56|57|58|66|67|76,4|14|24|26|34|36|38|39|44|45|55|59,0.5,0.0672537834867992,-3.851627638998376e-05,0.03666374351617463,0.8076251325441259,0.062436594133989054,24,12,12,False
seed4__disordered__fE1.00__t20__c04314,seed4__disordered__fE1.00__t20,region_growing,12|22|31|33|41|42|50|51|52|60|61|70|71|74|80|81|83|90|91|92,3|13|23|24|32|34|43|53|62|72|82|93,0.5,0.12817902240342113,4.327922583434753e-05,0.1450060425349375,0.4943497041442487,0.04265669795261928,28,12,12,False
seed4__disordered__fE1.00__t20__c04315,seed4__disordered__fE1.00__t20,high_coherence,0|1|2|3|4|5|11|13|14|15|20|21|23|25|26|27|35|45|54|64,6|12|16|24|34|36|37|38|44|46|53|55,0.95,0.07068462031390522,8.015635897628783e-05,0.542673556866806,0.8330281710895308,0.1283529268764168,28,12,12,False
seed4__disordered__fE1.00__t20__c04316,seed4__disordered__fE1.00__t20,region_growing,21|31|33|40|42|43|44|45|50|51|52|53|62|73|75|83|84|85|91|92,32|34|35|41|46|54|55|60|61|81|82|95,0.45,0.004193935097601972,0.0002568347942187331,0.06207139137696266,0.6498683818476262,0.031002750585443162,36,12,12,False
seed4__disordered__fE1.00__t20__c04317,seed4__disordered__fE1.00__t20,region_growing,48|52|58|63|67|69|72|73|74|76|78|84|85|86|93|94|96|97|98|99,47|49|51|53|59|61|77|79|87|88|89|95,0.9,0.007114915464537466,0.00023354398679466774,0.6108308258311599,0.6233526063662868,0.5648484479171968,32,12,12,False
seed4__disordered__fE1.00__t20__c04318,seed4__disordered__fE1.00__t20,region_growing,46|47|48|54|55|58|59|66|68|69|75|77|79|86|87|88|95|97|98|99,37|45|49|53|56|57|64|65|78|85|89|96,0.8,0.028083093837039958,0.00016311987571725905,0.2686230994289288,0.7386085007312413,0.3787321874818335,24,12,12,False
seed4__disordered__fE1.00__t20__c04319,seed4__disordered__fE1.00__t20,high_coherence,41|51|52|53|61|62|63|66|67|70|72|73|74|75|77|83|84|85|93|95,42|43|50|54|60|71|78|80|86|87|94|96,0.75,0.003626469873486645,-6.182330389688568e-05,0.17753773840309492,0.8322488896002306,0.2683003402680654,29,12,12,False
