candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed3__no_control__fE1.00__t20__c00072,seed3__no_control__fE1.00__t20,region_growing,6|10|11|15|18|20|21|23|25|27|28|30|31|32|33|34|36|40|45|51,8|14|16|17|24|26|29|35|41|44|50|52,0.55,0.0388276771655777,0.017381546828776517,0.358510450471857,0.6364527976600282,0.43660598800769795,36,12,12,False
seed3__no_control__fE1.00__t20__c00073,seed3__no_control__fE1.00__t20,region_growing,5|8|16|17|18|24|25|26|27|28|29|36|37|38|46|47|49|57|58|59,6|7|9|13|14|15|19|34|35|39|45|55,0.9,0.12996607731886464,0.002440232358783016,0.15552183606108097,0.6358911107998991,0.06931704830809848,21,12,12,False
seed3__no_control__fE1.00__t20__c00074,seed3__no_control__fE1.00__t20,region_growing,5|13|14|16|17|18|25|27|28|36|39|47|48|49|59|68|69|77|85|86,3|7|8|15|24|26|29|35|37|38|75|95,0.8,0.04723392968214056,0.010638334840355423,0.15051580848122764,0.7841582466364435,0.005913048320410619,38,12,12,False
seed3__no_control__fE1.00__t20__c00075,seed3__no_control__fE1.00__t20,region_growing,2|5|11|12|13|14|23|25|32|33|34|43|44|45|53|54|55|56|63|73,3|4|15|16|24|35|46|52|62|64|65|74,0.5,0.09733956647804778,0.007824143169742021,0.15218604228582114,0.6941295178677928,0.32714732058632184,32,12,12,False
seed3__no_control__fE1.00__t20__c00076,seed3__no_control__fE1.00__t20,region_growing,42|43|44|49|53|54|55|58|62|65|67|68|69|74|76|77|78|83|86|87,34|35|45|46|52|61|63|64|73|75|84|85,0.8,0.04952487874175569,0.004810211083718662,0.13625310911787242,0.7875572957053286,0.0038610616431661304,38,12,12,False
seed3__no_control__fE1.00__t20__c00077,seed3__no_control__fE1.00__t20,region_growing,36|38|45|47|55|56|58|64|65|66|73|74|78|84|85|86|87|93|94|96,26|35|37|39|44|46|53|54|63|75|83|95,0.7,0.05582478181075283,0.004882048063065856,0.24271714208415762,0.7857708359109623,0.12629534065817016,35,12,12,False
seed3__no_control__fE1.00__t20__c00078,seed3__no_control__fE1.00__t20,region_growing,31|40|41|43|50|52|60|61|62|70|71|73|80|81|82|83|90|91|92|93,33|34|42|44|51|53|54|63|64|72|84|94,0.8,0.06087216874436965,0.00018002998383532948,0.538151671966768,0.6479181946455819,0.7906190968595482,18,12,12,False
seed3__no_control__fE1.00__t20__c00079,seed3__no_control__fE1.00__t20,region_growing,0|1|2|3|5|10|11|13|14|20|21|22|30|31|32|40|41|42|50|51,4|6|15|16|24|25|33|43|52|53|60|61,0.95,0.05063820941010053,0.0004954262526812287,0.8867668746754798,0.4854752972273344,0.7773500981126145,15,12,12,False
seed3__no_control__fE1.00__t20__c00080,seed3__no_control__fE1.00__t20,region_growing,2|4|5|13|14|16|23|25|27|32|33|34|38|43|44|46|55|64|65|75,3|15|17|24|26|28|35|37|39|53|54|85,0.5,0.09448636139500718,0.01570937981669494,0.1009360308808745,0.7631174549747612,0.16622749212398708,39,12,12,False
seed3__no_control__fE1.00__t20__c00081,seed3__no_control__fE1.00__t20,region_growing,10|11|13|15|21|23|24|27|30|32|35|36|41|43|44|45|50|52|53|54,3|5|14|17|25|26|28|34|37|51|55|64,0.5,0.09506154073588284,0.014416013564438567,0.31135962033904246,0.3712437847710618,0.24948186472914768,35,12,12,False
