q,g1,g2,g3,g4,g5,g6,g7,g8
-0.8499999999999999,0.19812206572769953,0.19812206572769955,0.08304884945862889,0.11267605633802814,0.09859154929577461,0.1353802544342007,0.06478873239436617,0.06478873239436617
-0.825,0.19812206572769955,0.19812206572769955,0.08608188114680401,0.11267605633802817,0.09859154929577466,0.13580628434047942,0.06478873239436621,0.06478873239436621
-0.7999999999999998,0.19812206572769953,0.19812206572769953,0.08920187793427233,0.11267605633802813,0.09859154929577466,0.13615023474178406,0.0647887323943662,0.0647887323943662
-0.7749999999999999,0.19812206572769955,0.19812206572769955,0.0924081518919583,0.11267605633802813,0.0985915492957746,0.13640505011063386,0.0647887323943662,0.06478873239436617
-0.75,0.19812206572769955,0.19812206572769955,0.09569953051643197,0.11267605633802817,0.09859154929577466,0.13656338028169013,0.0647887323943662,0.0647887323943662
-0.7249999999999999,0.19812206572769953,0.19812206572769955,0.0990743038045287,0.11267605633802817,0.09859154929577466,0.1366176026526495,0.0647887323943662,0.06478873239436618
-0.7,0.19812206572769953,0.19812206572769955,0.10253016983331761,0.11267605633802817,0.09859154929577466,0.13655985127768852,0.0647887323943662,0.0647887323943662
-0.6749999999999998,0.19812206572769953,0.19812206572769955,0.10606417955277106,0.11267605633802813,0.09859154929577466,0.13638205359248665,0.06478873239436617,0.06478873239436617
-0.6499999999999999,0.19812206572769955,0.19812206572769955,0.10967268166703795,0.11267605633802817,0.09859154929577466,0.13607597547794087,0.06478873239436622,0.06478873239436622
-0.625,0.19812206572769953,0.19812206572769955,0.11335126866065304,0.11267605633802817,0.09859154929577466,0.13563327530727434,0.0647887323943662,0.0647887323943662
-0.5999999999999999,0.19812206572769955,0.19812206572769953,0.11709472521402929,0.11267605633802817,0.09859154929577466,0.13504556752278377,0.0647887323943662,0.06478873239436618
-0.575,0.19812206572769955,0.19812206572769955,0.12089698044222752,0.11267605633802819,0.09859154929577466,0.13430449614864703,0.06478873239436622,0.06478873239436622
-0.5499999999999998,0.19812206572769953,0.19812206572769955,0.12475106557450913,0.11267605633802817,0.09859154929577461,0.13340181846034618,0.06478873239436618,0.06478873239436618
-0.5249999999999999,0.19812206572769955,0.19812206572769955,0.12864907885989796,0.11267605633802821,0.09859154929577466,0.13232949879581257,0.06478873239436625,0.06478873239436624
-0.5,0.19812206572769955,0.19812206572769955,0.1325821596244132,0.11267605633802817,0.0985915492957747,0.13107981220657278,0.0647887323943662,0.0647887323943662
-0.47499999999999987,0.19812206572769955,0.19812206572769955,0.1365404735056609,0.11267605633802817,0.09859154929577463,0.1296454573095551,0.0647887323943662,0.0647887323943662
-0.44999999999999996,0.19812206572769953,0.19812206572769955,0.14051321093574615,0.11267605633802817,0.09859154929577468,0.128019677315452,0.06478873239436625,0.06478873239436625
-0.4249999999999998,0.19812206572769955,0.19812206572769955,0.14448860091908433,0.11267605633802819,0.0985915492957747,0.12619638778497702,0.06478873239436625,0.06478873239436625
-0.3999999999999999,0.19812206572769955,0.19812206572769955,0.148453942043063,0.11267605633802821,0.09859154929577466,0.12417030921159142,0.06478873239436622,0.06478873239436622
-0.375,0.19812206572769955,0.19812206572769955,0.152395652453534,0.11267605633802819,0.09859154929577466,0.12193710206444151,0.06478873239436625,0.06478873239436622
-0.34999999999999987,0.19812206572769953,0.19812206572769955,0.15629934021351571,0.11267605633802813,0.09859154929577466,0.11949350146909665,0.06478873239436618,0.06478873239436618
-0.32499999999999996,0.19812206572769955,0.19812206572769955,0.1601498950363193,0.11267605633802817,0.09859154929577466,0.11683744828117,0.06478873239436621,0.06478873239436621
-0.2999999999999998,0.19812206572769955,0.19812206572769955,0.16393160184347677,0.11267605633802817,0.09859154929577466,0.1139682129474092,0.0647887323943662,0.06478873239436621
-0.2749999999999999,0.19812206572769955,0.19812206572769955,0.16762827595049282,0.11267605633802817,0.09859154929577466,0.11088650828075172,0.06478873239436621,0.06478873239436621
-0.25,0.19812206572769955,0.19812206572769955,0.1712234189450428,0.11267605633802819,0.09859154929577466,0.10759458713062689,0.0647887323943662,0.0647887323943662
-0.22499999999999987,0.19812206572769955,0.19812206572769955,0.17470039351716093,0.11267605633802817,0.09859154929577466,0.10409632093572738,0.06478873239436621,0.06478873239436621
-0.19999999999999996,0.19812206572769955,0.19812206572769955,0.17804261466233304,0.11267605633802817,0.09859154929577466,0.10039725532683279,0.06478873239436624,0.06478873239436621
-0.17499999999999982,0.19812206572769955,0.19812206572769955,0.18123375384711748,0.11267605633802813,0.09859154929577466,0.09650463931761175,0.06478873239436621,0.06478873239436621
-0.1499999999999999,0.19812206572769953,0.19812206572769955,0.1842579519496769,0.11267605633802817,0.09859154929577466,0.09242742518681772,0.0647887323943662,0.0647887323943662
-0.125,0.19812206572769955,0.19812206572769958,0.18710003611412063,0.11267605633802821,0.09859154929577468,0.0881762369086313,0.06478873239436622,0.06478873239436622
-0.09999999999999987,0.19812206572769953,0.19812206572769955,0.189745735136894,0.11267605633802817,0.09859154929577466,0.08376330590805556,0.06478873239436621,0.06478873239436621
