k,q,T,lam,D,D_T,D_max,ratio_DT_over_Dmax
8,-1.0,0.1,0.005623413251903491,471.08999317478794,7809.704687772198,8314.387207615191,0.9393000942533982
8,-1.0,0.1,0.01,471.08994781852164,7809.709711744471,8314.389168515052,0.9393004769753017
8,-1.0,0.1,0.01778279410038923,471.08986716338,7809.718645708947,8314.392655516258,0.9393011575568926
8,-1.0,0.1,0.03162277660168379,471.0897237390795,7809.734532597995,8314.398856294329,0.9393023678056673
8,-1.0,0.1,0.05623413251903491,471.0894687003283,7809.762783305965,8314.40988274356,0.9393045199172846
8,-1.0,0.1,0.1,471.08901520093315,7809.813018998462,8314.429490007558,0.9393083468185576
8,-1.0,0.1,0.1778279410038923,471.0882088495694,7809.902345899027,8314.464354533668,0.93931515162976
8,-1.0,0.1,0.31622776601683794,471.08677523907414,7810.061174492362,8314.526344967051,0.9393272509407523
8,-1.0,0.1,0.5623413251903491,471.08422685112413,7810.343554156356,8314.636554604447,0.939348762013076
8,-1.0,0.1,1.0,471.0796981768926,7810.845508252651,8314.83245379864,0.9393869992755246
8,-1.0,0.1,1.7782794100389228,471.07165462848906,7811.737503943037,8315.180550694942,0.939454947047442
8,-1.0,0.1,3.1622776601683795,471.05738155050864,7813.321766177501,8315.798721477922,0.9395756232047041
8,-1.0,0.1,5.623413251903491,471.03209636987094,7816.132854848582,8316.895337795933,0.9397897337156994
8,-1.0,0.1,10.0,470.9874345249139,7821.112302610384,8318.837015283612,0.9401689548961238
8,-1.0,0.1,17.78279410038923,470.90895634768935,7829.905994999575,8322.372867830434,0.9408261465027052
8,-1.0,0.1,31.622776601683793,470.7723106984851,7845.35230813438,8329.01544933378,0.9419303344865224
8,-1.0,0.1,56.23413251903491,470.5381363559251,7872.227024768035,8340.876137484334,0.9438129634115815
8,-1.0,0.1,100.0,470.1476054804777,7918.210375364129,8362.965966858681,0.9468184381884298
8,-1.0,0.1,177.82794100389228,469.52522577863573,7994.650886681858,8403.669612606416,0.9513285570733306
8,-1.0,0.1,316.22776601683796,468.60253956648506,8115.768464375718,8477.031124431433,0.9573833509924803
8,-1.0,0.1,562.341325190349,467.37343843334196,8293.902462481936,8599.618159157179,0.9644500847575767
8,-1.0,0.1,1000.0,465.9519110016766,8530.112611169314,8780.339608485836,0.9715014443092055
8,-1.0,0.1,1778.2794100389228,464.54791893120205,8806.915217867341,9007.439171114773,0.9777379619847475
8,-1.0,0.1,3162.2776601683795,463.3419338143035,9094.079749244504,9252.495008172757,0.9828786442156062
8,-1.0,0.1,5623.413251903491,462.39624046338145,9364.163600957796,9488.771269309907,0.9868678815396112
8,-1.0,0.1,10000.0,461.68489933995363,9601.53701330237,9698.120910600852,0.990040967916485
8,-1.0,0.1,17782.794100389227,461.15650253287004,9801.023396324954,9875.54558553041,0.9924538661120004
8,-1.0,0.1,31622.776601683792,460.76440253292975,9963.61862548916,10020.332957387005,0.9943400751113729
8,-1.0,0.1,56234.13251903491,460.47278550213593,10093.299054798956,10137.185879356071,0.9956707092994626
8,-1.0,0.1,100000.0,460.25534352907226,10195.103294864974,10225.971931249904,0.9969813493922668
8,-1.0,0.1,177827.94100389228,460.0928798629269,10274.102218118673,10299.475559938486,0.9975364433196475
8,-1.0,0.1,316227.7660168379,459.9713232052485,10334.880845851707,10353.122328599005,0.9982380694279146
8,-1.0,0.1,562341.3251903491,459.88029052398923,10381.351203830396,10393.41526161758,0.9988392595231198
8,-1.0,0.1,1000000.0,459.8120787950954,10416.720648152,10424.607467405207,0.9992434420885519
8,-1.0,1.0,0.0,74.60369817897299,8.239804888838137,141.4293354376524,0.0582609319582822
8,-1.0,1.0,0.0001,74.60352806060155,8.239722768692362,141.42911449887063,0.058260442327510716
8,-1.0,1.0,0.00017782794100389227,74.60339566392604,8.239658861146966,141.42894253974075,0.05826006129425501
8,-1.0,1.0,0.00031622776601683794,74.60316023203018,8.23954522621455,141.42863677204286,0.058259383773140605
8,-1.0,1.0,0.0005623413251903491,74.60274158852839,8.239343184880715,141.42809302744462,0.05825817918142926
8,-1.0,1.0,0.001,74.60199718725126,8.238984004312787,141.42712615452754,0.058256037779560225
8,-1.0,1.0,0.0017782794100389228,74.60067363564049,8.238345614063217,141.42540687948525,0.05825223201290466
8,-1.0,1.0,0.0031622776601683794,74.59832062917032,8.237211430974867,141.4223498865812,0.058245471367015175
8,-1.0,1.0,0.005623413251903491,74.59413834291973,8.235197864680625,141.41691476862223,0.05823347142139648
8,-1.0,1.0,0.01,74.58670744023871,8.231627693300247,141.4072531182146,0.05821220278155544
8,-1.0,1.0,0.01778279410038923,74.57351332865602,8.225312103644407,141.39008303227234,0.058174604097000045
8,-1.0,1.0,0.03162277660168379,74.55011389818198,8.214185731675963,141.35958470482572,0.05810844555626052
8,-1.0,1.0,0.05623413251903491,74.50870246813012,8.194728247920175,141.30546059880425,0.05799300475150583
8,-1.0,1.0,0.1,74.43568520365524,8.161153512780103,141.20956245922127,0.057794623612242225
8,-1.0,1.0,0.1778279410038923,74.30777753435767,8.104626317136864,141.04013635863907,0.05746326206412828
8,-1.0,1.0,0.31622776601683794,74.08625684205448,8.013792617255863,140.74234995828837,0.05693945439756335
8,-1.0,1.0,0.5623413251903491,73.71008289200016,7.880983332615471,140.2246083795887,0.05620256974640008
8,-1.0,1.0,1.0,73.09212567784148,7.725951455828415,139.3360048000907,0.05544834923976079
8,-1.0,1.0,1.7782794100389228,72.13018115193277,7.661584826267455,137.852138064385,0.05557828071327445
8,-1.0,1.0,3.1622776601683795,70.75082953370423,8.028150646028813,135.45713543599618,0.05926709301941597
8,-1.0,1.0,5.623413251903491,68.98611421449135,9.559237426104035,131.78635863286658,0.07253586429786997
8,-1.0,1.0,10.0,67.02154471429425,13.380596688190398,126.57416842996514,0.10571348683672394
8,-1.0,1.0,17.78279410038923,65.13164933447536,20.608012457379246,119.99093969591642,0.17174640443357228
8,-1.0,1.0,31.622776601683793,63.54334684594168,31.716071419078553,112.81953734808742,0.28112215458944373
8,-1.0,1.0,56.23413251903491,62.354863296357344,46.223525536460855,106.15597827393108,0.4354302629775873
8,-1.0,1.0,100.0,61.54349021453954,62.92224074293936,100.70652849164536,0.6248079611656895
8,-1.0,1.0,177.82794100389228,61.02189309365658,80.36825383342554,96.62601382648731,0.8317455170793234
8,-1.0,1.0,316.22776601683796,60.69529956348386,97.28809675449612,102.96471524806446,0.9448683126069729
8,-1.0,1.0,562.341325190349,60.49023983783141,112.77762185618487,117.93269117916343,0.9562880379355799
8,-1.0,1.0,1000.0,60.358479460507624,126.3319588622032,130.73830887675368,0.9662964126398152
8,-1.0,1.0,1778.2794100389228,60.270972173553396,137.78032270418853,141.50708498439957,0.9736637760531786
8,-1.0,1.0,3162.2776601683795,60.21086112153957,147.18576182749058,150.1582867703378,0.9802040566206406
8,-1.0,1.0,5623.413251903491,60.168373704079414,154.74805808813448,157.18559552527077,0.9844926156942644
8,-1.0,1.0,10000.0,60.13769687484629,160.72790440166654,162.5823496716235,0.9885938093913486
8,-1.0,1.0,17782.794100389227,60.115223211878465,165.39623239051673,166.8398686715703,0.9913471744340953
8,-1.0,1.0,31622.776601683792,60.098604586025,169.00515594064782,170.0698248591086,0.993739812930702
8,-1.0,1.0,56234.13251903491,60.086244600361994,171.77438036024392,172.54566123778505,0.9955299897313661
8,-1.0,1.0,100000.0,60.07702014299943,173.8872883654107,174.50537705612098,0.9964580536076462
8,-1.0,1.0,177827.94100389228,60.070121778743584,175.49245867549624,175.99220306417828,0.9971604174504265
8,-1.0,1.0,316227.7660168379,60.06495685041683,176.70806397409595,177.0853455159593,0.9978694931488312
8,-1.0,1.0,562341.3251903491,60.06108713991939,177.62657522837026,177.82095575936796,0.9989068750071237
8,-1.0,1.0,1000000.0,60.05818670424064,178.31960208834266,178.48850648187855,0.9990536959669556
8,-1.0,3.0,0.0,58.61123168726138,4.338812228350003,56.66877274100024,0.0765644290230207
8,-1.0,3.0,0.0001,58.61108870987989,4.338771477946069,56.6689344423924,0.07656349145503535
8,-1.0,3.0,0.00017782794100389227,58.61097743679638,4.338739764497813,56.66906025972799,0.07656276184239373
8,-1.0,3.0,0.00031622776601683794,58.610779569233536,4.338683372915134,56.66928401673056,0.07656146443696409
8,-1.0,3.0,0.0005623413251903491,58.61042772777782,4.338583104907382,56.66968185163028,0.07655915761564434
8,-1.0,3.0,0.001,58.6098021260512,4.338404838263708,56.67038920892481,0.07655505633231946
8,-1.0,3.0,0.0017782794100389228,58.60868985485818,4.338087950167531,56.67164678558176,0.07654776587983703
8,-1.0,3.0,0.0031622776601683794,58.60671263223233,4.337524813377253,56.673882031368215,0.07653481035543837
8,-1.0,3.0,0.005623413251903491,58.60319880955191,4.336524596237148,56.67785355587837,0.07651180000953624
8,-1.0,3.0,0.01,58.596957296627316,4.33474971496479,56.68490533622602,0.07647097034480803
8,-1.0,3.0,0.01778279410038923,58.58588035921246,4.331605434138779,56.69741155682819,0.0763986452855468
8,-1.0,3.0,0.03162277660168379,58.56625236860846,4.326051753413084,56.719544992786986,0.07627091779320914
8,-1.0,3.0,0.05623413251903491,58.53156737932871,4.31629465803428,56.75856876500736,0.07604657326552162
8,-1.0,3.0,0.1,58.47056960125962,4.2993175093562375,56.82689651104666,0.07565638409481833
8,-1.0,3.0,0.1778279410038923,58.36419531415736,4.2702961448158625,56.94508224396288,0.07498972653197958
8,-1.0,3.0,0.31622776601683794,58.181348449613424,4.222310981262194,57.14492331252978,0.0738877705403517
8,-1.0,3.0,0.5623413251903491,57.87457348506815,4.148027951765006,57.48500030882627,0.07215844010577688
8,-1.0,3.0,1.0,57.37959925706592,4.048614050260443,58.026914002697474,0.06977131422278007
8,-1.0,3.0,1.7782794100389228,56.62713431161533,3.963225445695197,58.837896023932664,0.0673583814771883
8,-1.0,3.0,3.1622776601683795,55.575685202990215,4.042329488138947,59.92241684111381,0.06745938667422764
8,-1.0,3.0,5.623413251903491,54.25977806272214,4.672733074851555,61.15493773842813,0.07640810779397351
8,-1.0,3.0,10.0,52.819653445027875,6.565028350825067,62.247086124863195,0.10546723966574259
8,-1.0,3.0,17.78279410038923,51.465784669595386,10.590736375952556,62.85461979214299,0.16849575116316953
8,-1.0,3.0,31.622776601683793,50.377837845163164,17.316082854977505,62.78605415952369,0.2757950485466353
8,-1.0,3.0,56.23413251903491,49.621667566810665,26.609721171562178,62.14366508872334,0.4281968424870198
8,-1.0,3.0,100.0,49.1560964033024,37.69477121405636,61.233702574894274,0.6155886322234442
8,-1.0,3.0,177.82794100389228,48.8952294353383,49.52099061004553,60.35504446985218,0.8204946420805249
8,-1.0,3.0,316.22776601683796,48.75901838830667,61.12238433039937,64.79084371172458,0.9433799720582839
8,-1.0,3.0,562.341325190349,48.69150275373225,71.80325704447597,75.1471146189654,0.9555025154133393
8,-1.0,3.0,1000.0,48.65928810788948,81.17176519096213,84.0227883173428,0.9660684537674145
8,-1.0,3.0,1778.2794100389228,48.644331814907304,89.08941931508102,91.50227035234644,0.9736306975993678
8,-1.0,3.0,3162.2776601683795,48.63751540383491,95.59255036167691,97.56184092975478,0.9798149507091019
8,-1.0,3.0,5623.413251903491,48.63444087634961,100.81812343168748,102.4318460684424,0.9842458893528419
8,-1.0,3.0,10000.0,48.63305657178794,104.94733445514458,106.13841849372814,0.9887780121893004
8,-1.0,3.0,17782.794100389227,48.63242788925404,108.1687820715167,109.15020419143845,0.9910085177834351
8,-1.0,3.0,31622.776601683792,48.632136008388095,110.65772380067045,111.42039312120441,0.9931550293517245
8,-1.0,3.0,56234.13251903491,48.63199511594301,112.5666357737342,113.11981811671347,0.9951097663328232
8,-1.0,3.0,100000.0,48.63192308226359,114.02258138317197,114.44456166907513,0.9963127973950973
8,-1.0,3.0,177827.94100389228,48.63188348070003,115.12835323498513,115.43355528017764,0.9973560370340172
8,-1.0,3.0,316227.7660168379,48.63185993473076,115.96553774582348,116.209391817083,0.9979015975606915
8,-1.0,3.0,562341.3251903491,48.63184489037013,116.59817394550086,116.789168618274,0.9983646199811781
8,-1.0,3.0,1000000.0,48.631834711241694,117.07466039263176,117.12768238131686,0.999547314626166
8,0.0,0.1,0.0,12844.65090836399,149823.71474868647,186244.3882000741,0.8044468678848862
8,0.0,0.1,0.0001,12844.647879280694,149823.62018795038,186244.32692982716,0.8044466248059232
8,0.0,0.1,0.00017782794100389227,12844.645521809649,149823.54659334596,186244.27924448848,0.8044464356226914
8,0.0,0.1,0.00031622776601683794,12844.6413295718,149823.4157217167,186244.19444670685,0.8044460992022394
8,0.0,0.1,0.0005623413251903491,12844.633874615083,149823.18299583223,186244.04365279226,0.8044455009532651
8,0.0,0.1,0.001,12844.620617661967,149822.76914556895,186243.77549979277,0.8044444371013927
8,0.0,0.1,0.0017782794100389228,12844.597043230866,149822.03320855438,186243.29865112668,0.8044425452816045
8,0.0,0.1,0.0031622776601683794,12844.555121734553,149820.72452078387,186242.45068818136,0.8044391811167853
8,0.0,0.1,0.005623413251903491,12844.480574957932,149818.39735213097,186240.94279599815,0.8044331987528479
8,0.0,0.1,0.01,12844.348014251138,149814.2591347283,186238.2614146497,0.8044225606314844
8,0.0,0.1,0.01778279410038923,12844.112297844795,149806.9006664975,186233.493397949,0.8044036436903746
8,0.0,0.1,0.03162277660168379,12843.69317111721,149793.81664068086,186225.0152546775,0.8043700060157112
8,0.0,0.1,0.05623413251903491,12842.947982335996,149770.55397129653,186209.94103185236,0.8043101949410818
8,0.0,0.1,0.1,12841.623257276851,149729.2003047747,186183.14207466866,0.8042038534548197
8,0.0,0.1,0.1778279410038923,12839.268881132817,149655.70573060974,186135.50886888642,0.8040148096407924
8,0.0,0.1,0.31622776601683794,12835.086423090648,149525.15019249654,186050.87583657276,0.8036788298908066
8,0.0,0.1,0.5623413251903491,12827.662353537718,149293.42258836667,185900.60230851985,0.8030819735624091
8,0.0,0.1,1.0,12814.50285345519,148882.7219523874,185634.09162796722,0.8020225199300464
8,0.0,0.1,1.7782794100389228,12791.23536090115,148156.70456570847,185164.90162308837,0.8001338443032159
8,0.0,0.1,3.1622776601683795,12750.277609690796,146879.16054468162,184350.77977557888,0.7967373977125908
8,0.0,0.1,5.623413251903491,12678.740424582624,144649.2338779825,182951.06952897873,0.7906443742055885
8,0.0,0.1,10.0,12555.489211569498,140811.73736913188,180608.19345193612,0.779653097004179
8,0.0,0.1,17.78279410038923,12348.103273483663,134368.0159397436,176881.1857543977,0.7596512617589284
8,0.0,0.1,31.622776601683793,12012.864940960999,123990.56812082819,171412.19601276802,0.7233474105401022
8,0.0,0.1,56.23413251903491,11505.407530822125,108388.28746596548,164447.39644169013,0.6591061324853378
8,0.0,0.1,100.0,10811.580193561203,87321.8330631205,157377.01209300917,0.5548576116791039
8,0.0,0.1,177.82794100389228,9990.483342577423,62975.446519955716,152350.76795255748,0.413358247984457
8,0.0,0.1,316.22776601683796,9178.29709057047,39976.01532853225,150592.62121585326,0.2654579952574986
8,0.0,0.1,562.341325190349,8508.302126933253,22638.19249531272,151369.00428635778,0.14955632827237272
8,0.0,0.1,1000.0,8022.738791423747,12023.50744899804,152996.94795839427,0.078586583650464
8,0.0,0.1,1778.2794100389228,7684.184241604109,6399.900061649559,154508.2340159102,0.04142109384921545
8,0.0,0.1,3162.2776601683795,7441.653340040349,3590.9037430021003,155861.98555450144,0.023038996521357942
8,0.0,0.1,5623.413251903491,7262.154641265237,2179.9141194055937,157299.31050050302,0.013858383183431834
8,0.0,0.1,10000.0,7127.439565345074,1450.9953376998778,158879.74330962027,0.009132664161423146
8,0.0,0.1,17782.794100389227,7026.064103689071,1064.1769459715028,160546.06552596707,0.0066284834977745405
8,0.0,0.1,31622.776601683792,6949.820441297938,854.4103172014369,162178.49552053798,0.005268332983723085
8,0.0,0.1,56234.13251903491,6892.533787773785,738.6309207916859,163758.0610366692,0.004510501138788456
8,0.0,0.1,100000.0,6849.523026584039,673.7491065662178,165221.9202807526,0.004077843335928749
8,0.0,0.1,177827.94100389228,6817.246347851288,636.8733368736447,166538.88492598396,0.003824171977353486
8,0.0,0.1,316227.7660168379,6793.032062325103,615.619114127925,167684.83306056578,0.003671286799716529
8,0.0,0.1,562341.3251903491,6774.869379232941,603.1934298217228,168634.9531010407,0.003576918181726587
8,0.0,0.1,1000000.0,6761.247136140928,595.8051735003787,169439.08585060138,0.003516338455849053
8,0.0,1.0,0.0,110.94467661422458,46.52266447402671,174.00273465737925,0.2673674328488707
8,0.0,1.0,0.0001,110.94464308286892,46.52251260863602,174.00260815590164,0.26736675445090513
8,0.0,1.0,0.00017782794100389227,110.94461698648527,46.52239441650645,174.00250970328455,0.2673662264747683
8,0.0,1.0,0.00031622776601683794,110.94457058064548,46.52218424127551,174.00233462890552,0.2673652876008434
8,0.0,1.0,0.0005623413251903491,110.94448806069394,46.521810501737455,174.00202330373259,0.2673636180685693
8,0.0,1.0,0.001,110.94434132537978,46.521145922399626,174.00146969952343,0.2673606493251766
8,0.0,1.0,0.0017782794100389228,110.94408041496823,46.519964222106665,174.0004852964144,0.2673553705488734
8,0.0,1.0,0.0031622776601683794,110.94361652548295,46.51786316855175,173.99873494190857,0.2673459849238689
8,0.0,1.0,0.005623413251903491,110.94279185996015,46.514127982217914,173.99562292095553,0.2673292994465086
8,0.0,1.0,0.01,110.94132619452927,46.50748917097165,173.99009076965194,0.2672996431305022
8,0.0,1.0,0.01778279410038923,110.93872242231254,46.495694227985986,173.98025903558798,0.2672469536815393
8,0.0,1.0,0.03162277660168379,110.93410035963952,46.474753342604245,173.9627943385382,0.26715340782674835
8,0.0,1.0,0.05623413251903491,110.9259067713553,46.43762111892814,173.9317967600959,0.26698753180236245
8,0.0,1.0,0.1,110.91141703019161,46.37192414084421,173.8768618265511,0.2666940480390197
8,0.0,1.0,0.1778279410038923,110.88590214153544,46.256141223978204,173.77976018245442,0.26617680433793367
8,0.0,1.0,0.31622776601683794,110.84130741752575,46.053478602273906,173.61030305346404,0.26526927142159035
8,0.0,1.0,0.5623413251903491,110.76436480177648,45.70292126426982,173.3182086179821,0.2636937089801426
8,0.0,1.0,1.0,110.63447927352102,45.108615991197055,172.81023542609407,0.2610297699090208
8,0.0,1.0,1.7782794100389228,110.42291177635634,44.13381976592521,171.96087854183577,0.2566503505923183
8,0.0,1.0,3.1622776601683795,110.09677433935721,42.61499968052733,170.58758544770555,0.24981301874157288
8,0.0,1.0,5.623413251903491,109.63182376058849,40.416162328239466,168.49012507255168,0.23987258784950338
8,0.0,1.0,10.0,109.03154554127076,37.51696904608782,165.54231242476897,0.22663069336510255
8,0.0,1.0,17.78279410038923,108.33846010296064,34.07200251761705,161.86868258748945,0.21049162798493312
8,0.0,1.0,31.622776601683793,107.62458517717398,30.3831378324349,157.94642737715964,0.1923635648933238
8,0.0,1.0,56.23413251903491,106.96400288247285,26.81036520700853,154.3411819702003,0.17370843520030183
8,0.0,1.0,100.0,106.40470163991534,23.666442128108848,151.3302236777998,0.1563893950127077
8,0.0,1.0,177.82794100389228,105.95994697909491,21.13194887398414,148.9366768694105,0.14188545976833425
8,0.0,1.0,316.22776601683796,105.61934628080009,19.2365252226527,147.08249921245,0.1307873154566604
8,0.0,1.0,562.341325190349,105.36344006870254,17.902846964307486,145.6816645524855,0.12289018675962157
8,0.0,1.0,1000.0,105.17262454896198,17.007963124339977,144.63147472935174,0.11759517184047874
8,0.0,1.0,1778.2794100389228,105.03056975805363,16.428564568684518,143.84960795901793,0.11420653001268476
8,0.0,1.0,3162.2776601683795,104.92471569788756,16.062948945179667,143.2689906544421,0.11211741544213658
8,0.0,1.0,5623.413251903491,104.84570904692066,15.836193954242333,142.83843377103827,0.11086787733633956
8,0.0,1.0,10000.0,104.78665195705963,15.696985682203051,142.51802363783358,0.11014035475324994
8,0.0,1.0,17782.794100389227,104.74245665783684,15.611869205018772,142.28003122657321,0.10972635492437952
8,0.0,1.0,31622.776601683792,104.70935721194637,15.559757599916953,142.10370547082107,0.10949579075622291
8,0.0,1.0,56234.13251903491,104.68455527693294,15.527658244549945,141.9707818251995,0.10937221056983586
8,0.0,1.0,100000.0,104.66596493004779,15.507683403935232,141.87313980565014,0.10930669064756705
8,0.0,1.0,177827.94100389228,104.65202782817146,15.4950818731667,141.79927990299925,0.10927475713393209
8,0.0,1.0,316227.7660168379,104.64157803819091,15.487002456158692,141.74403222675886,0.10926034918622139
8,0.0,1.0,562341.3251903491,104.63374243285946,15.481725196355693,141.70193511758552,0.10925556650661701
8,0.0,1.0,1000000.0,104.62786675964597,15.478216995427422,141.67084036471817,0.10925478352200224
8,0.0,3.0,0.0,80.48500731198536,17.919310941976676,64.99865795423815,0.2756873988781836
8,0.0,3.0,0.0001,80.48494022618083,17.919360762158497,64.99885836356957,0.2756873153360168
8,0.0,3.0,0.00017782794100389227,80.48488801716606,17.91939953448224,64.99901434654802,0.27568725025495566
8,0.0,3.0,0.00031622776601683794,80.48479518032387,17.919468478834002,64.9992916929852,0.2756871346148514
8,0.0,3.0,0.0005623413251903491,80.4846301074716,17.91959106953913,64.99978479060493,0.2756869292300984
8,0.0,3.0,0.001,80.48433661554297,17.919809033338012,65.00066143995208,0.27568656435738603
8,0.0,3.0,0.0017782794100389228,80.483814874723,17.920196517758658,65.00221954940399,0.2756859172191601
8,0.0,3.0,0.0031622776601683794,80.48288761048107,17.920885206304682,65.00498773423617,0.2756847717527726
8,0.0,3.0,0.005623413251903491,80.48124037087052,17.922108727279063,65.00990215293538,0.2756827519155069
8,0.0,3.0,0.01,80.47831646867638,17.924280827450445,65.01861564707787,0.275679213546221
8,0.0,3.0,0.01778279410038923,80.47313381091769,17.928131877784814,65.0340300973067,0.27567308762750786
8,0.0,3.0,0.03162277660168379,80.463970563225,17.934943760130174,65.0611946663816,0.2756626872915003
8,0.0,3.0,0.05623413251903491,80.44784134312238,17.94694312721725,65.1087817571209,0.2756455065334471
8,0.0,3.0,0.1,80.41967228728404,17.967925757634152,65.19051443471979,0.2756217819944771
8,0.0,3.0,0.1778279410038923,80.37114609816437,18.004142177650767,65.33371078466818,0.27557201269326626
8,0.0,3.0,0.31622776601683794,80.28950753960636,18.065227373279882,65.58922923329119,0.2754297860251496
8,0.0,3.0,0.5623413251903491,80.1575512740948,18.16413942114203,66.01759505800418,0.2751408833536379
8,0.0,3.0,1.0,79.95774146504539,18.313113717146027,66.71885728547791,0.27448182511261443
8,0.0,3.0,1.7782794100389228,79.68410463541616,18.50983999374102,67.80834149913369,0.27297290546440367
8,0.0,3.0,3.1622776601683795,79.35881378565743,18.709443672364106,69.36736243308063,0.26971536780590855
8,0.0,3.0,5.623413251903491,79.03427153021418,18.795543517123612,71.36829746692116,0.2633598416136415
8,0.0,3.0,10.0,78.76390861714066,18.595180634869727,73.6140479180359,0.2526036967234048
8,0.0,3.0,17.78279410038923,78.56827725263388,17.971325092903292,75.7892476327563,0.23712235777804505
8,0.0,3.0,31.622776601683793,78.43640935585154,16.933000274837287,77.6061437344497,0.2181914918073768
8,0.0,3.0,56.23413251903491,78.34932631844684,15.64854406673155,78.91670104701667,0.1982919186828213
8,0.0,3.0,100.0,78.29294213387874,14.347278848275701,79.73881598852175,0.17992841592156278
8,0.0,3.0,177.82794100389228,78.25790865429049,13.208392613420228,80.20254081578862,0.16468795725259658
8,0.0,3.0,316.22776601683796,78.23725400722307,12.31497977300536,80.44993773867864,0.15307631204150177
8,0.0,3.0,562.341325190349,78.22564443016272,11.669518830849096,80.57650725009698,0.14482532476406207
8,0.0,3.0,1000.0,78.21932874843037,11.231216201182114,80.64162599235766,0.13927318631008864
8,0.0,3.0,1778.2794100389228,78.21593454783579,10.947150263933137,80.67413537169058,0.13569591063475606
8,0.0,3.0,3162.2776601683795,78.21409057107594,10.7693955019445,80.68932559970874,0.13346741247250396
8,0.0,3.0,5623.413251903491,78.21305506927456,10.661061678852015,80.69731673729832,0.13211172452682643
8,0.0,3.0,10000.0,78.21244371686038,10.596331668965624,80.7016731314408,0.13130250288252535
8,0.0,3.0,17782.794100389227,78.2120614756044,10.558224430781584,80.70291845479856,0.13082828518395168
8,0.0,3.0,31622.776601683792,78.21180921613947,10.536037001598798,80.7039689678426,0.13055165856585071
8,0.0,3.0,56234.13251903491,78.21163529392838,10.523223880079069,80.70412531306098,0.13039263902877604
8,0.0,3.0,100000.0,78.21151154754216,10.51586856733552,80.70376026170987,0.1303020891868505
8,0.0,3.0,177827.94100389228,78.21142164294605,10.51166439657736,80.70369881330176,0.13025009449560454
8,0.0,3.0,316227.7660168379,78.21135546215409,10.509266775530836,80.70346992270126,0.13022075488943333
8,0.0,3.0,562341.3251903491,78.21130635563722,10.507902270462148,80.70332391491469,0.13020408281498544
8,0.0,3.0,1000000.0,78.2112697347295,10.507130140090787,80.70298626745799,0.1301950600101597
8,1.0,0.1,0.0,252.12113958533286,3837.169124345623,4161.894394758972,0.9219765713367758
8,1.0,0.1,0.0001,252.12113352065808,3837.1687545553987,4161.894031510517,0.9219765629550969
8,1.0,0.1,0.00017782794100389227,252.1211288006492,3837.168466755486,4161.893748801908,0.9219765564318163
8,1.0,0.1,0.00031622776601683794,252.12112040715957,3837.167954967129,4161.893246067279,0.9219765448316114
8,1.0,0.1,0.0005623413251903491,252.12110548120424,3837.167044865287,4161.8923520654125,0.9219765242032331
8,1.0,0.1,0.001,252.12107893873056,3837.1654264526487,4161.890762282773,0.9219764875202986
8,1.0,0.1,0.0017782794100389228,252.1210317389416,3837.162548471495,4161.887935212894,0.9219764222880767
8,1.0,0.1,0.0031622776601683794,252.1209478049881,3837.1574306442944,4161.882907917637,0.9219763062878154
8,1.0,0.1,0.005623413251903491,252.12079854841903,3837.1483298042704,4161.87396806075,0.9219761000096341
8,1.0,0.1,0.01,252.12053313312776,3837.1321462420674,4161.858070746394,0.9219757331979151
8,1.0,0.1,0.01778279410038923,252.1200611651032,3837.1033682138104,4161.829801667115,0.921975080931174
8,1.0,0.1,0.03162277660168379,252.11922192000372,3837.0521955807026,4161.779533835665,0.9219739211039658
8,1.0,0.1,0.05623413251903491,252.117729652922,3836.9612050110936,4161.690151459941,0.9219718588768722
8,1.0,0.1,0.1,252.11507644415798,3836.7994257668875,4161.531229516467,0.921968192513766
8,1.0,0.1,0.1778279410038923,252.1103597487844,3836.511823723391,4161.248700595065,0.9219616753919956
8,1.0,0.1,0.31622776601683794,252.10197673239767,3836.0006607931286,4160.746533952412,0.9219500946502506
8,1.0,0.1,0.5623413251903491,252.08708387174843,3835.092535369256,4159.854327056481,0.9219295277781933
8,1.0,0.1,1.0,252.06064591364432,3833.480365021455,4158.270213927348,0.9218930391252425
8,1.0,0.1,1.7782794100389228,252.01377584766325,3830.6220805112903,4155.4610349708455,0.9218284200655886
8,1.0,0.1,3.1622776601683795,251.93088018775174,3825.5662984094033,4150.490105052266,0.9217143521803985
8,1.0,0.1,5.623413251903491,251.78488259878088,3816.660318942012,4141.72731699759,0.921514147799758
8,1.0,0.1,10.0,251.52963841091028,3801.085532239136,4126.3834570894205,0.921166336518871
8,1.0,0.1,17.78279410038923,251.089100854786,3774.192066606347,4099.923325924146,0.9205518656268096
8,1.0,0.1,31.622776601683793,250.34534819869032,3728.762371768778,4055.1965130346093,0.9195022632771125
8,1.0,0.1,56.23413251903491,249.13514456126927,3654.8183678448095,3982.2041695870325,0.917787790931831
8,1.0,0.1,100.0,247.2787059130406,3541.552147135728,3869.7713398652763,0.9151838276984667
8,1.0,0.1,177.82794100389228,244.67011273004377,3383.6078949722473,3711.038522351208,0.9117684644320238
8,1.0,0.1,316.22776601683796,241.40877275645354,3190.9664959027496,3511.31275537,0.9087673808101169
8,1.0,0.1,562.341325190349,237.83967003041207,2992.7929213121383,3291.3149485400645,0.9093000724952371
8,1.0,0.1,1000.0,234.39476079371997,2823.4059198405944,3079.09007424362,0.9169611319455035
