S,size,q,T,lam,E,D,y_T
"(4,)",1,1,1,56234.13251903491,256.68623895812163,7.490293907706699,1.0
"(4,)",1,1,1,100000.0,279.71000640327475,7.490140328731841,1.0
"(4,)",1,1,1,177827.94100389228,310.20954831930135,7.490025942400706,0.9999999999999999
"(4,)",1,1,1,316227.7660168379,350.7269167253262,7.4899404976366455,1.0
"(4,)",1,1,1,562341.3251903491,404.64029090909895,7.4898765644867105,1.0
"(4,)",1,1,1,1000000.0,476.4442846079162,7.48982868099947,0.9999999999999999
"(4,)",1,1,3,0.0,138.3832710577851,7.965634147809255,0.9999999999999998
"(4,)",1,1,3,0.0001,138.38327105892097,7.965622791462213,1.0
"(4,)",1,1,3,0.00017782794100389227,138.38327106137643,7.965613953287336,1.0
"(4,)",1,1,3,0.00031622776601683794,138.38327106914124,7.965598237053094,1.0
"(4,)",1,1,3,0.0005623413251903491,138.383271093694,7.965570290810398,1.0000000000000002
"(4,)",1,1,3,0.001,138.3832711713283,7.965520599682725,1.0
"(4,)",1,1,3,0.0017782794100389228,138.383271416783,7.9654322510986315,0.9999999999999999
"(4,)",1,1,3,0.0031622776601683794,138.38327219272037,7.965275193602361,0.9999999999999999
"(4,)",1,1,3,0.005623413251903491,138.38327464499616,7.9649960625650085,1.0
"(4,)",1,1,3,0.01,138.38328239161558,7.96450019832058,1.0
"(4,)",1,1,3,0.01778279410038923,138.38330684281613,7.963620018360866,1.0
"(4,)",1,1,3,0.03162277660168379,138.3833839080045,7.962059868804916,0.9999999999999998
"(4,)",1,1,3,0.05623413251903491,138.3836261784861,7.959301366053495,1.0
"(4,)",1,1,3,0.1,138.38438435828346,7.954445578531698,1.0
"(4,)",1,1,3,0.1778279410038923,138.38673822727807,7.945964118695223,1.0
"(4,)",1,1,3,0.31622776601683794,138.39394543997398,7.931348935585546,0.9999999999999998
"(4,)",1,1,3,0.5623413251903491,138.41549466768436,7.906741703556099,1.0
"(4,)",1,1,3,1.0,138.47742241120702,7.866885262749314,1.0
"(4,)",1,1,3,1.7782794100389228,138.644477517829,7.80620904994862,1.0
"(4,)",1,1,3,3.1622776601683795,139.05447562941924,7.722031596836625,0.9999999999999999
"(4,)",1,1,3,5.623413251903491,139.93924279070947,7.61918104550836,1.0
"(4,)",1,1,3,10.0,141.5730026531783,7.511536467896935,1.0
"(4,)",1,1,3,17.78279410038923,144.12760896840223,7.416126669161926,1.0
"(4,)",1,1,3,31.622776601683793,147.53994052079557,7.343943442938994,0.9999999999999998
"(4,)",1,1,3,56.23413251903491,151.52046734634536,7.296312023890015,1.0
"(4,)",1,1,3,100.0,155.68495146714562,7.26815967875778,1.0
"(4,)",1,1,3,177.82794100389228,159.6916938836374,7.252875056654756,1.0
"(4,)",1,1,3,316.22776601683796,163.311210178576,7.245090453186788,0.9999999999999999
"(4,)",1,1,3,562.341325190349,166.43117309229777,7.241309817038258,1.0
"(4,)",1,1,3,1000.0,169.02888537676952,7.239537193423992,0.9999999999999999
"(4,)",1,1,3,1778.2794100389228,171.13741633543364,7.238727259875201,1.0
"(4,)",1,1,3,3162.2776601683795,172.81778671448743,7.238364024500199,1.0
"(4,)",1,1,3,5623.413251903491,174.14021665868427,7.238203197185695,1.0
"(4,)",1,1,3,10000.0,175.17325815908418,7.2381325320082155,1.0
"(4,)",1,1,3,17782.794100389227,175.97852232917361,7.238101557019857,1.0
"(4,)",1,1,3,31622.776601683792,176.6088924258293,7.238087926634899,0.9999999999999998
"(4,)",1,1,3,56234.13251903491,177.1087069108661,7.238081854196122,0.9999999999999998
"(4,)",1,1,3,100000.0,177.51493188715628,7.238079082874028,1.0
"(4,)",1,1,3,177827.94100389228,177.85872895077193,7.2380777667664296,1.0
"(4,)",1,1,3,316227.7660168379,178.1671909112831,7.238077104503935,1.0000000000000002
"(4,)",1,1,3,562341.3251903491,178.46498939614057,7.238076745716977,1.0
"(4,)",1,1,3,1000000.0,178.77567452212742,7.238076534983343,0.9999999999999999
"(5,)",1,-1,0.1,0.0,33825.84456016947,192.80059896479142,1.0
"(5,)",1,-1,0.1,0.0001,33825.84456017009,192.80059277309724,1.0
"(5,)",1,-1,0.1,0.00017782794100389227,33825.84456017141,192.80058795423136,1.0
"(5,)",1,-1,0.1,0.00031622776601683794,33825.84456017564,192.80057938494636,1.0
"(5,)",1,-1,0.1,0.0005623413251903491,33825.84456018899,192.80056414637735,1.0000000000000002
"(5,)",1,-1,0.1,0.001,33825.844560231286,192.80053704798894,0.9999999999999998
"(5,)",1,-1,0.1,0.0017782794100389228,33825.84456036506,192.80048885962597,0.9999999999999999
"(5,)",1,-1,0.1,0.0031622776601683794,33825.84456078825,192.80040316770476,1.0
"(5,)",1,-1,0.1,0.005623413251903491,33825.84456212676,192.8002507849564,1.0
"(5,)",1,-1,0.1,0.01,33825.84456635975,192.79997981037724,1.0
"(5,)",1,-1,0.1,0.01778279410038923,33825.84457974606,192.79949795617034,1.0
"(5,)",1,-1,0.1,0.03162277660168379,33825.84462207624,192.7986411299969,0.9999999999999998
"(5,)",1,-1,0.1,0.05623413251903491,33825.844755925435,192.79711759670678,1.0
"(5,)",1,-1,0.1,0.1,33825.84517912537,192.79440878110572,1.0
"(5,)",1,-1,0.1,0.1778279410038923,33825.846517000704,192.7895931798298,1.0
"(5,)",1,-1,0.1,0.31622776601683794,33825.85074545631,192.78103421363807,1.0
"(5,)",1,-1,0.1,0.5623413251903491,33825.864104163426,192.76582825294867,1.0
"(5,)",1,-1,0.1,1.0,33825.906275936126,192.73883285167705,1.0
"(5,)",1,-1,0.1,1.7782794100389228,33826.0392302499,192.6909694356315,1.0
"(5,)",1,-1,0.1,3.1622776601683795,33826.45740791736,192.6063010217668,1.0
"(5,)",1,-1,0.1,5.623413251903491,33827.767230216035,192.4571322465771,1.0
"(5,)",1,-1,0.1,10.0,33831.83994834863,192.19619595814504,1.0
"(5,)",1,-1,0.1,17.78279410038923,33844.34271330705,191.74540251309884,0.9999999999999999
"(5,)",1,-1,0.1,31.622776601683793,33881.889631874044,190.98315365025888,0.9999999999999998
"(5,)",1,-1,0.1,56.23413251903491,33990.55560685349,189.7399726506373,1.0000000000000002
"(5,)",1,-1,0.1,100.0,34286.86104591845,187.82730367791973,1.0
"(5,)",1,-1,0.1,177.82794100389228,35025.44813505347,185.1330123221363,1.0
"(5,)",1,-1,0.1,316.22776601683796,36655.635302099625,181.76748525080257,0.9999999999999999
"(5,)",1,-1,0.1,562.341325190349,39780.41888215844,178.1147903150313,1.0
"(5,)",1,-1,0.1,1000.0,45024.48051123711,174.64760292138052,1.0
"(5,)",1,-1,0.1,1778.2794100389228,52992.176810935154,171.67374050888264,0.9999999999999999
"(5,)",1,-1,0.1,3162.2776601683795,64376.402641666195,169.27902280482593,0.9999999999999999
"(5,)",1,-1,0.1,5623.413251903491,80099.22929823767,167.41698157615025,1.0
"(5,)",1,-1,0.1,10000.0,101439.33226329113,165.99495665562833,1.0
"(5,)",1,-1,0.1,17782.794100389227,130155.85577534822,164.91857343156894,1.0
"(5,)",1,-1,0.1,31622.776601683792,168632.99454743913,164.1074234874311,1.0
"(5,)",1,-1,0.1,56234.13251903491,220074.4131730546,163.49754316243917,1.0000000000000002
"(5,)",1,-1,0.1,100000.0,288767.9176937818,163.03954313681228,1.0
"(5,)",1,-1,0.1,177827.94100389228,380441.816370987,162.69582216954714,0.9999999999999999
"(5,)",1,-1,0.1,316227.7660168379,502741.9299360731,162.43795610405223,1.0
"(5,)",1,-1,0.1,562341.3251903491,665868.7811262234,162.2445371195367,0.9999999999999999
"(5,)",1,-1,0.1,1000000.0,883427.7599759444,162.09947340163578,1.0
"(5,)",1,-1,1,0.0,312.05876122256757,25.664951926458528,1.0
"(5,)",1,-1,1,0.0001,312.05876122316727,25.66494592480133,1.0
"(5,)",1,-1,1,0.00017782794100389227,312.05876122446523,25.66494125390546,1.0
"(5,)",1,-1,1,0.00031622776601683794,312.05876122856876,25.664932947900212,1.0
"(5,)",1,-1,1,0.0005623413251903491,312.0587612415449,25.664918177984866,1.0
"(5,)",1,-1,1,0.001,312.05876128257705,25.664891914474957,0.9999999999999999
"(5,)",1,-1,1,0.0017782794100389228,312.0587614123193,25.66484521544266,1.0
"(5,)",1,-1,1,0.0031622776601683794,312.05876182252183,25.664762186774706,0.9999999999999999
"(5,)",1,-1,1,0.005623413251903491,312.05876311926295,25.664614586839658,1.0
"(5,)",1,-1,1,0.01,312.0587672174757,25.664352265339307,1.0000000000000002
"(5,)",1,-1,1,0.01778279410038923,312.05878016344224,25.66388626581141,1.0
"(5,)",1,-1,1,0.03162277660168379,312.0588210251951,25.663059107299052,1.0
"(5,)",1,-1,1,0.05623413251903491,312.058949810232,25.66159297206158,1.0
"(5,)",1,-1,1,0.1,312.0593546572816,25.65900079360487,1.0
"(5,)",1,-1,1,0.1778279410038923,312.0606215348202,25.654438074794808,1.0
"(5,)",1,-1,1,0.31622776601683794,312.06455431673095,25.64646931611731,0.9999999999999999
"(5,)",1,-1,1,0.5623413251903491,312.076594143427,25.63273963255271,0.9999999999999999
"(5,)",1,-1,1,1.0,312.1125866625517,25.609627161216757,0.9999999999999999
"(5,)",1,-1,1,1.7782794100389228,312.2160171152837,25.572193716337626,1.0000000000000002
"(5,)",1,-1,1,3.1622776601683795,312.49517236168674,25.515179249019027,0.9999999999999999
"(5,)",1,-1,1,5.623413251903491,313.181664624088,25.43593147234279,1.0
"(5,)",1,-1,1,10.0,314.67080026790495,25.338621015980095,1.0
"(5,)",1,-1,1,17.78279410038923,317.4539637925672,25.235586552728048,1.0
"(5,)",1,-1,1,31.622776601683793,321.9351576310472,25.14166437508727,1.0
"(5,)",1,-1,1,56.23413251903491,328.34749721315717,25.065739103887346,1.0
"(5,)",1,-1,1,100.0,336.9236887827268,25.008516183065904,1.0
"(5,)",1,-1,1,177.82794100389228,348.12368145990473,24.96647446500954,1.0
"(5,)",1,-1,1,316.22776601683796,362.73836063307294,24.935631365291123,1.0
"(5,)",1,-1,1,562.341325190349,381.92392735902274,24.912869532492888,1.0
"(5,)",1,-1,1,1000.0,407.2567092369769,24.895972444976053,0.9999999999999999
"(5,)",1,-1,1,1778.2794100389228,440.8405589370537,24.88337757799443,1.0
"(5,)",1,-1,1,3162.2776601683795,485.472438582162,24.873965855373196,1.0
"(5,)",1,-1,1,5623.413251903491,544.8725359383626,24.86692235818826,1.0
"(5,)",1,-1,1,10000.0,623.9937384196078,24.861646647204406,1.0
"(5,)",1,-1,1,17782.794100389227,729.4345512591165,24.857693077033694,0.9999999999999999
"(5,)",1,-1,1,31622.776601683792,869.9892960612934,24.854729458923508,1.0
"(5,)",1,-1,1,56234.13251903491,1057.3816279966288,24.852507546448887,1.0
"(5,)",1,-1,1,100000.0,1307.2421769256605,24.85084155425267,1.0
"(5,)",1,-1,1,177827.94100389228,1640.411653582314,24.849592323401527,1.0
"(5,)",1,-1,1,316227.7660168379,2084.678707469771,24.84865556688173,1.0
"(5,)",1,-1,1,562341.3251903491,2677.0943444866016,24.84795310927989,1.0
"(5,)",1,-1,1,1000000.0,3467.0565177315125,24.84742634240386,1.0
"(5,)",1,-1,3,0.0,232.73946912833,24.04027153232826,1.0
"(5,)",1,-1,3,0.0001,232.7394691321646,24.04023318409667,1.0
"(5,)",1,-1,3,0.00017782794100389227,232.73946914045663,24.040203339761163,1.0
"(5,)",1,-1,3,0.00031622776601683794,232.7394691666752,24.04015027101482,1.0
"(5,)",1,-1,3,0.0005623413251903491,232.73946924957852,24.04005590887628,1.0
"(5,)",1,-1,3,0.001,232.73946951169623,24.03988813483139,1.0
"(5,)",1,-1,3,0.0017782794100389228,232.73947034033108,24.039589874857413,0.9999999999999998
"(5,)",1,-1,3,0.0031622776601683794,232.73947295927604,24.039059767047537,1.0
"(5,)",1,-1,3,0.005623413251903491,232.7394812330832,24.038117977272364,1.0
"(5,)",1,-1,3,0.01,232.73950735212858,24.03644602093938,0.9999999999999999
"(5,)",1,-1,3,0.01778279410038923,232.73958969547675,24.033481667634522,1.0
"(5,)",1,-1,3,0.03162277660168379,232.73984867799177,24.02823804073396,1.0
"(5,)",1,-1,3,0.05623413251903491,232.74065981153677,24.019000432594588,0.9999999999999999
"(5,)",1,-1,3,0.1,232.7431816090997,24.002843330196672,1.0
"(5,)",1,-1,3,0.1778279410038923,232.75092142188922,23.974936655378922,0.9999999999999999
"(5,)",1,-1,3,0.31622776601683794,232.77415414783164,23.92777002153034,1.0
"(5,)",1,-1,3,0.5623413251903491,232.8413282557778,23.850915506773056,1.0
"(5,)",1,-1,3,1.0,233.0240852881875,23.732927014952462,1.0
"(5,)",1,-1,3,1.7782794100389228,233.47698873476588,23.567644860422647,1.0
"(5,)",1,-1,3,3.1622776601683795,234.46074818960625,23.364315008157728,1.0
"(5,)",1,-1,3,5.623413251903491,236.26850338272934,23.152373588479506,1.0
"(5,)",1,-1,3,10.0,239.0215171157487,22.96918362076488,0.9999999999999999
"(5,)",1,-1,3,17.78279410038923,242.49948962182097,22.83790340458796,1.0
"(5,)",1,-1,3,31.622776601683793,246.21957552102276,22.75835922517328,1.0
"(5,)",1,-1,3,56.23413251903491,249.69936836899288,22.7162842794945,1.0
"(5,)",1,-1,3,100.0,252.65275766395604,22.69612746282872,1.0
"(5,)",1,-1,3,177.82794100389228,255.00924494205836,22.68706388010897,1.0
"(5,)",1,-1,3,316.22776601683796,256.8314157976084,22.683119343804126,1.0
"(5,)",1,-1,3,562.341325190349,258.23011862432816,22.681416898155412,1.0
"(5,)",1,-1,3,1000.0,259.3162560156895,22.680674184374194,0.9999999999999999
"(5,)",1,-1,3,1778.2794100389228,260.1838555903853,22.68034113764113,1.0
"(5,)",1,-1,3,3162.2776601683795,260.90909667270535,22.680184983714113,1.0
"(5,)",1,-1,3,5623.413251903491,261.5548504723169,22.680107059905957,1.0
"(5,)",1,-1,3,10000.0,262.17615228013483,22.68006506284849,0.9999999999999999
"(5,)",1,-1,3,17782.794100389227,262.82530904399505,22.680040481977148,1.0
"(5,)",1,-1,3,31622.776601683792,263.55661081426933,22.68002496013791,0.9999999999999998
"(5,)",1,-1,3,56234.13251903491,264.43105972248986,22.680014547712464,1.0
"(5,)",1,-1,3,100000.0,265.52151682925626,22.68000725693596,1.0
"(5,)",1,-1,3,177827.94100389228,266.91871681411925,22.680002007570963,1.0
"(5,)",1,-1,3,316227.7660168379,268.7387732325762,22.6799981626866,1.0
"(5,)",1,-1,3,562341.3251903491,271.13226520451354,22.67999531793637,1.0
"(5,)",1,-1,3,1000000.0,274.2934883275981,22.679993198666022,1.0
"(5,)",1,0,0.1,0.0,19099.04097829121,109.53061609774718,0.9999999999999998
"(5,)",1,0,0.1,0.0001,19099.040978291425,109.53061392946074,1.0
"(5,)",1,0,0.1,0.00017782794100389227,19099.040978291858,109.53061224192855,1.0
"(5,)",1,0,0.1,0.00031622776601683794,19099.04097829331,109.53060924102651,0.9999999999999998
"(5,)",1,0,0.1,0.0005623413251903491,19099.04097829795,109.53060390458872,1.0
"(5,)",1,0,0.1,0.001,19099.04097831267,109.53059441492579,0.9999999999999998
"(5,)",1,0,0.1,0.0017782794100389228,19099.04097835939,109.53057753969928,1.0
"(5,)",1,0,0.1,0.0031622776601683794,19099.040978507335,109.53054753097585,1.0
"(5,)",1,0,0.1,0.005623413251903491,19099.040978975634,109.53049416753811,1.0
"(5,)",1,0,0.1,0.01,19099.040980457223,109.53039927388112,1.0
"(5,)",1,0,0.1,0.01778279410038923,19099.040985143663,109.53023053101603,1.0
"(5,)",1,0,0.1,0.03162277660168379,19099.04099996506,109.52993047350763,1.0
"(5,)",1,0,0.1,0.05623413251903491,19099.041046834587,109.52939693312291,0.9999999999999998
"(5,)",1,0,0.1,0.1,19099.041195033344,109.5284482937449,1.0
"(5,)",1,0,0.1,0.1778279410038923,19099.041663562046,109.52676180467749,1.0
"(5,)",1,0,0.1,0.31622776601683794,19099.043144471743,109.52376419959484,1.0
"(5,)",1,0,0.1,0.5623413251903491,19099.04782345002,109.51843818082132,1.0
"(5,)",1,0,0.1,1.0,19099.062596676376,109.50898142655481,1.0000000000000002
"(5,)",1,0,0.1,1.7782794100389228,19099.10918452132,109.49221004738709,1.0
"(5,)",1,0,0.1,3.1622776601683795,19099.25578563994,109.46252849563294,1.0
"(5,)",1,0,0.1,5.623413251903491,19099.715357009114,109.41019283834947,1.0
"(5,)",1,0,0.1,10.0,19101.146450563076,109.3185115430315,1.0
"(5,)",1,0,0.1,17.78279410038923,19105.551186338278,109.15972063882205,0.9999999999999998
"(5,)",1,0,0.1,31.622776601683793,19118.839134402555,108.8900299958573,1.0
"(5,)",1,0,0.1,56.23413251903491,19157.597039074924,108.44682476354578,1.0
"(5,)",1,0,0.1,100.0,19264.66846335146,107.75619273159737,1.0
"(5,)",1,0,0.1,177.82794100389228,19537.21813288593,106.76314852665605,0.9999999999999999
"(5,)",1,0,0.1,316.22776601683796,20158.048837784176,105.48368799650424,1.0
"(5,)",1,0,0.1,562.341325190349,21399.722227345774,104.03549113009774,1.0
"(5,)",1,0,0.1,1000.0,23586.491260197836,102.59301109431946,1.0
"(5,)",1,0,0.1,1778.2794100389228,27054.989573443847,101.30074438630157,1.0
"(5,)",1,0,0.1,3162.2776601683795,32156.37855063488,100.2287609173031,1.0
"(5,)",1,0,0.1,5623.413251903491,39310.269126470266,99.38195070786786,0.9999999999999998
"(5,)",1,0,0.1,10000.0,49088.75200958888,98.73049491276672,1.0
"(5,)",1,0,0.1,17782.794100389227,62289.87834787315,98.23572811222904,1.0
"(5,)",1,0,0.1,31622.776601683792,80005.296889103,97.86228230897846,0.9999999999999998
"(5,)",1,0,0.1,56234.13251903491,103707.73390136364,97.58127770080112,1.0000000000000002
"(5,)",1,0,0.1,100000.0,135371.64321361817,97.37016788076731,0.9999999999999998
"(5,)",1,0,0.1,177827.94100389228,177636.80310027878,97.21170061864676,1.0
"(5,)",1,0,0.1,316227.7660168379,234027.89123830415,97.09280229229225,1.0
"(5,)",1,0,0.1,562341.3251903491,309248.11738561926,97.0036143034506,0.9999999999999998
"(5,)",1,0,0.1,1000000.0,409571.1066771855,96.93672139733816,1.0
"(5,)",1,0,1,0.0,336.45541212159065,27.044622136033293,1.0
"(5,)",1,0,1,0.0001,336.4554121231083,27.044606959227256,1.0
"(5,)",1,0,1,0.00017782794100389227,336.4554121263902,27.04459514761829,1.0
"(5,)",1,0,1,0.00031622776601683794,336.45541213676717,27.04457414368189,1.0
"(5,)",1,0,1,0.0005623413251903491,336.45541216958105,27.044536794093773,1.0
"(5,)",1,0,1,0.001,336.4554122733422,27.044470380136225,1.0
"(5,)",1,0,1,0.0017782794100389228,336.4554126014263,27.044352290355704,1.0
"(5,)",1,0,1,0.0031622776601683794,336.4554136387139,27.044142334175348,1.0
"(5,)",1,0,1,0.005623413251903491,336.4554169177553,27.043769101267255,1.0
"(5,)",1,0,1,0.01,336.4554272805183,27.043105792850092,1.0
"(5,)",1,0,1,0.01778279410038923,336.45546001408417,27.041927520950345,0.9999999999999998
"(5,)",1,0,1,0.03162277660168379,336.45556332268234,27.039836249244626,0.9999999999999998
"(5,)",1,0,1,0.05623413251903491,336.4558888707157,27.03613005876278,1.0
"(5,)",1,0,1,0.1,336.4569119681498,27.02957920213905,1.0
"(5,)",1,0,1,0.1778279410038923,336.46011191098296,27.018054121209378,1.0
"(5,)",1,0,1,0.31622776601683794,336.47003675035165,26.99794298543297,1.0
"(5,)",1,0,1,0.5623413251903491,336.5003738977536,26.963344760469326,1.0
"(5,)",1,0,1,1.0,336.5908257863647,26.905252516168037,1.0
"(5,)",1,0,1,1.7782794100389228,336.8496035578467,26.81157206098142,0.9999999999999998
"(5,)",1,0,1,3.1622776601683795,337.54304335536085,26.669886569850423,1.0
"(5,)",1,0,1,5.623413251903491,339.22959834150396,26.475071699220244,1.0
"(5,)",1,0,1,10.0,342.8293197333977,26.239627714055906,1.0
"(5,)",1,0,1,17.78279410038923,349.4026874735483,25.995956955735178,1.0
"(5,)",1,0,1,31.622776601683793,359.6274577490791,25.781221247484016,1.0
"(5,)",1,0,1,56.23413251903491,373.48895915532466,25.616569805263723,0.9999999999999998
"(5,)",1,0,1,100.0,390.5587274153926,25.502139937514087,0.9999999999999998
"(5,)",1,0,1,177.82794100389228,410.4861099221834,25.426892761292823,1.0
"(5,)",1,0,1,316.22776601683796,433.31665571466306,25.378402195708958,1.0
"(5,)",1,0,1,562.341325190349,459.64265900079795,25.346982812944244,1.0
"(5,)",1,0,1,1000.0,490.6781911857584,25.326180291982737,1.0
"(5,)",1,0,1,1778.2794100389228,528.321833546673,25.31201109413346,1.0
"(5,)",1,0,1,3162.2776601683795,575.2518506828867,25.30208964606511,1.0
"(5,)",1,0,1,5623.413251903491,635.0858918886252,25.294982953217726,0.9999999999999998
"(5,)",1,0,1,10000.0,712.6298177217444,25.289807067046222,1.0
"(5,)",1,0,1,17782.794100389227,814.2392012549794,25.28599477066639,1.0
"(5,)",1,0,1,31622.776601683792,948.3224872077425,25.283166552545406,1.0
"(5,)",1,0,1,56234.13251903491,1126.0245471797934,25.281059079680197,1.0
"(5,)",1,0,1,100000.0,1362.1447204336728,25.27948450510739,1.0
"(5,)",1,0,1,177827.94100389228,1676.364935259465,25.278306239729616,1.0
"(5,)",1,0,1,316227.7660168379,2094.8851461599616,25.277423732428343,1.0
"(5,)",1,0,1,562341.3251903491,2652.6042808307934,25.276762398442557,1.0
"(5,)",1,0,1,1000000.0,3396.0247571147897,25.276266656183598,1.0
"(5,)",1,0,3,0.0,250.78157444104147,25.272379935435577,1.0
"(5,)",1,0,3,0.0001,250.78157444609494,25.27232940041365,1.0
"(5,)",1,0,3,0.00017782794100389227,250.78157445702195,25.272290071586824,1.0
"(5,)",1,0,3,0.00031622776601683794,250.7815744915737,25.272220137277813,1.0
"(5,)",1,0,3,0.0005623413251903491,250.78157460082528,25.272095785078147,1.0
"(5,)",1,0,3,0.001,250.78157494625643,25.271874685453355,1.0
"(5,)",1,0,3,0.0017782794100389228,250.78157603830292,25.271481613911646,1.0
