k,q,T,lam,E,D,Dbar,D_T,D_max,y_T,resid_norm,m_T_1,m_T_2,m_T_3,m_T_4,m_T_5,m_T_6,m_T_7,m_T_8
4,0,3,0.05623413251903491,173.49384391806194,10.800291509020372,3.6000971696734574,7.46907186116057,14.635208594555966,1.0,1.9975786204143797,1.0,1.0,1.0,2.1844508073453692,0.6425645921825193,1.0,1.0,1.0
4,0,3,0.1,173.4946403963949,10.79519046550436,3.5983968218347866,7.487603525748404,14.654733266413318,1.0,1.9991592698306313,1.0,1.0,1.0,2.1864304872908584,0.642275428021932,1.0,1.0,1.0
4,0,3,0.1778279410038923,173.4971135749877,10.786279193723175,3.595426397907725,7.520358646528689,14.68900896104039,1.0,2.00194934459196,1.0,1.0,1.0,2.1899224619377207,0.6417670612251478,1.0,1.0,1.0
4,0,3,0.31622776601683794,173.50468820756907,10.770919180981531,3.5903063936605104,7.5779877422505315,14.74864063107059,1.0,2.0068465983745347,1.0,1.0,1.0,2.196044229977734,0.6408810407934413,1.0,1.0,0.9999999999999999
4,0,3,0.5623413251903491,173.52734631919924,10.745046369039095,3.5816821230130316,7.678575275872985,14.853600790277905,1.0,2.01535939141178,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.2066631943019916,0.6393597307833883,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,1.0,173.59250638500365,10.703111231751237,3.567703743917079,7.851791239836181,15.030611791978323,1.0,2.0299162626719824,1.0,1.0,1.0,2.2247574362790403,0.6368126243815786,1.0,1.0,1.0000000000000002
4,0,3,1.7782794100389228,173.76845324010645,10.639208740257024,3.546402913419008,8.143559542209925,15.326171240032318,1.0,2.0541514975919672,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.2547096415624734,0.632719168430008,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,3.1622776601683795,174.20079291583139,10.550449631815802,3.5168165439386008,8.618417373713163,15.792775255447419,1.0,2.092866765593255,1.0,1.0,1.0,2.3021400059564305,0.6265415711090442,1.0,1.0,0.9999999999999998
4,0,3,5.623413251903491,175.13500092024444,10.441858890816542,3.4806196302721806,9.353763126805374,16.48625751118812,1.0,2.151165534192502,1.0,1.0,1.0,2.372685883737259,0.6180131605193508,1.0,1.0,1.0
4,0,3,10.0,176.86284286448142,10.328026093946647,3.4426753646488826,10.420108702252938,17.44030368191806,1.0,2.232486758085367,1.0,1.0,1.0,2.4695610682400178,0.6075039474691022,1.0,1.0,1.0
4,0,3,17.78279410038923,179.5722393112492,10.226853896048455,3.4089512986828185,11.849924285024292,18.637906045356125,1.0,2.33630120835674,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.59106408031409,0.5961173980843851,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,31.622776601683793,183.2113320941372,10.149900445726242,3.383300148575414,13.611529448145456,20.00883180842638,1.0,2.457195103105452,1.0,1.0,1.0,2.7300616891572425,0.5852769408385302,1.0,1.0,1.0
4,0,3,56.23413251903491,187.4951606044635,10.098666390082103,3.3662221300273676,15.607398996925069,21.459676289168673,1.0,2.586312415869616,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.8761270091826505,0.5760966803642776,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,100.0,192.03248440170594,10.068013492327175,3.3560044974423917,17.700183609750717,22.88453207164715,1.0,2.71417946993468,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.0188102405918498,0.5690465594296411,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,177.82794100389228,196.46060085178917,10.051133348757315,3.350377782919105,19.750667563673478,24.20420887590571,1.0,2.833127166565176,1.0,1.0,1.0,3.150090239735278,0.564035124438129,1.0,1.0,1.0000000000000002
4,0,3,316.22776601683796,200.52072881037054,10.042407299409122,3.3474690998030407,21.64814798338957,25.371600878036364,1.0,2.9383714573210287,1.0,1.0,1.0,3.2652593249092194,0.5606775117211718,1.0,1.0,1.0
4,0,3,562.341325190349,204.07263445431008,10.03810625866176,3.3460354195539197,23.32385768531228,26.36405884740421,1.0,3.0279066079858667,1.0,1.0,1.0,3.3626030831656832,0.5585259357418488,0.9999999999999999,0.9999999999999999,0.9999999999999999
4,0,3,1000.0,207.07412686194175,10.036059566876595,3.3453531889588652,24.749344389426362,27.187095770246515,1.0,3.1017999147193827,1.0,1.0000000000000002,1.0,3.4425480512429885,0.5571923478702074,1.0000000000000002,1.0,1.0000000000000002
4,0,3,1778.2794100389228,209.54938112225406,10.035109530099728,3.3450365100332426,25.926717452748274,27.85213159789664,1.0,3.1613808385959525,1.0,1.0,1.0,3.506771941375302,0.5563860637703613,1.0,1.0000000000000002,1.0
4,0,3,3162.2776601683795,211.5599326821344,10.034675365530212,3.3448917885100706,26.877073995337227,28.37810532824636,1.0,3.208576424242466,1.0,1.0,1.0,3.5575055580074517,0.5559075703978491,1.0,1.0,0.9999999999999999
4,0,3,5623.413251903491,213.1835277603741,10.034478198455147,3.344826066151716,27.63070567678008,28.788753278243284,1.0,3.2454608074783686,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.597073493895766,0.5556275470740039,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,10000.0,214.5010893286822,10.03438826911607,3.3447960897053566,28.220270331101776,29.107732099042682,0.9999999999999998,3.2739941608926437,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.6276357560107875,0.5554653943084606,0.9999999999999999,0.9999999999999999,1.0
4,0,3,17782.794100389227,215.59009148140387,10.034346522210596,3.3447821740701986,28.676733498311126,29.355771457332303,1.0,3.2958977828421503,1.0,1.0,1.0,3.6510698851536136,0.555372253092492,1.0,1.0,1.0
4,0,3,31622.776601683792,216.52234453029115,10.034326467187324,3.344775489062441,29.027378502199355,29.543219040908753,0.9999999999999998,3.3126147600819023,0.9999999999999999,1.0,1.0,3.6689395597934626,0.5553190861132908,1.0,1.0,1.0
4,0,3,56234.13251903491,217.36455630738178,10.034316308745542,3.3447721029151807,29.295137106192925,29.681774258191144,1.0,3.3253175086034727,1.0,1.0,1.0,3.68250945925859,0.5552888898169247,1.0000000000000002,1.0000000000000002,1.0
4,0,3,100000.0,218.1805965335949,10.034310793312311,3.3447702644374373,29.498683925595635,29.793574800285672,1.0,3.334938172176355,1.0,1.0,1.0,3.6927819156278354,0.5552718119157397,1.0,1.0,1.0
4,0,3,177827.94100389228,219.03481920412415,10.03430755783769,3.344769185945897,29.652892992478556,29.874945981331983,1.0,3.3422064898025625,1.0000000000000002,1.0000000000000002,1.0000000000000002,3.7005398505067575,0.5552621893114398,1.0000000000000002,1.0000000000000002,1.0000000000000002
4,0,3,316227.7660168379,219.99629269580802,10.034305515822542,3.3447685052741805,29.76944799328369,29.935115648746898,0.9999999999999998,3.3476884847296318,0.9999999999999999,0.9999999999999999,0.9999999999999999,3.706389544983944,0.5552567862930522,0.9999999999999999,0.9999999999999999,0.9999999999999999
4,0,3,562341.3251903491,221.14367957912776,10.034304148019032,3.3447680493396774,29.85734031913684,29.978669339820506,1.0,3.351815816787814,1.0,1.0,1.0,3.7107928196633577,0.5552537638958326,0.9999999999999998,0.9999999999999998,0.9999999999999998
4,0,3,1000000.0,222.570208711983,10.034303190823486,3.3447677302744956,29.92356892998138,30.007299753307464,1.0,3.354922135242558,1.0,1.0,1.0,3.714106314036318,0.5552520798722209,1.0,1.0,1.0
4,1,0.1,0.0,3243.8724291720705,25.409246836595237,254.09246836595236,348.3865556930685,407.8970380833815,1.0,10.088619636644783,0.7701089214842561,0.7701089214842561,1.459782157031488,10.617120308784049,0.08355367386566738,0.23380846848086187,0.7223993395831533,0.7223993395831532
4,1,0.1,0.0001,3243.8724291721414,25.40924610961981,254.0924610961981,348.3865154403701,407.89699603234317,0.9999999999999998,10.088619061995415,0.7701089224813397,0.7701089224813397,1.4597821550373205,10.617119732251084,0.0835536772815156,0.23380847749059203,0.7223993388805561,0.7223993388805561
4,1,0.1,0.00017782794100389227,3243.8724291723,25.409245543830433,254.0924554383043,348.3864841126011,407.89696330491165,1.0,10.088618614758719,0.7701089232573486,0.7701089232573486,1.4597821534853033,10.617119283548426,0.08355367993999634,0.23380848450266975,0.7223993383337405,0.7223993383337405
4,1,0.1,0.00031622776601683794,3243.872429172795,25.409244537699834,254.09244537699834,348.3864284031293,407.8969051064436,0.9999999999999999,10.088617819447643,0.7701089246373077,0.7701089246373077,1.4597821507253845,10.617118485630467,0.08355368466751392,0.23380849697209263,0.72239933736135,0.72239933736135
4,1,0.1,0.0005623413251903491,3243.872429174365,25.409242748520857,254.09242748520856,348.38632933625803,407.8968016134296,0.9999999999999998,10.088616405164123,0.7701089270912581,0.7701089270912582,1.4597821458174836,10.61711706671118,0.0835536930743526,0.2338085191461882,0.7223993356321692,0.7223993356321692
4,1,0.1,0.001,3243.8724291793333,25.409239566868298,254.09239566868297,348.3861531681252,407.8966175743304,1.0,10.088613890178694,0.7701089314550602,0.7701089314550602,1.4597821370898798,10.617114543482082,0.08355370802403331,0.23380855857785263,0.7223993325572092,0.7223993325572093
4,1,0.1,0.0017782794100389228,3243.872429195048,25.40923390902526,254.0923390902526,348.38583989341095,407.8962903026433,1.0,10.088609417851037,0.7701089392150939,0.7701089392150939,1.4597821215698124,10.617110056494928,0.08355373460865416,0.23380862869813399,0.722399327089091,0.722399327089091
4,1,0.1,0.0031622776601683794,3243.872429244748,25.409223847876305,254.09223847876305,348.38528280793633,407.8957083261092,1.0,10.088601464862144,0.7701089530145226,0.7701089530145228,1.459782093970955,10.617102077437526,0.08355378188325752,0.23380875339084,0.7223993173653119,0.7223993173653119
4,1,0.1,0.005623413251903491,3243.8724294019185,25.409205956584863,254.09205956584861,348.3842921685286,407.89467342169644,0.9999999999999999,10.088587322413154,0.770108977553509,0.770108977553509,1.4597820448929817,10.617087888631978,0.08355386594982477,0.23380897512695298,0.7223993000739126,0.7223993000739125
4,1,0.1,0.01,3243.87242989895,25.409174141637234,254.09174141637232,348.3825305798507,407.89283311201604,1.0,10.088562173780186,0.7701090211898842,0.7701090211898843,1.4597819576202316,10.617062657565787,0.08355401544086621,0.23380936942825492,0.7223992693255985,0.7223992693255985
4,1,0.1,0.01778279410038923,3243.8724314706706,25.409117568197974,254.09117568197973,348.3793981252276,407.8895606522425,0.9999999999999999,10.08851745435878,0.770109098785023,0.7701090987850231,1.459781802429954,10.617017791560432,0.0835542812688394,0.23381007058254458,0.7223992146484809,0.722399214648481
4,1,0.1,0.03162277660168379,3243.8724364405507,25.409016972489653,254.09016972489653,348.3738281954573,407.88374169966,1.0,10.088437936660519,0.7701092367628648,0.7701092367628648,1.4597815264742708,10.616938013211865,0.08355475395721187,0.23381131735617028,0.7223991174235364,0.7223991174235364
4,1,0.1,0.05623413251903491,3243.872452154631,25.408838109476033,254.0883810947603,348.36392472616683,407.873395225897,1.0,10.08829655071838,0.7701094821007383,0.7701094821007384,1.4597810357985235,10.616796163814136,0.08355559444055626,0.2338135342321262,0.7223989445501757,0.7223989445501757
4,1,0.1,0.1,3243.8725018348073,25.408520117765374,254.08520117765372,348.3463180865602,407.8550002558262,1.0,10.088045186265258,0.7701099183000998,0.7701099183000998,1.4597801633998009,10.61654397537657,0.08355708877449543,0.23381747571115566,0.7223986371954969,0.722398637195497
4,1,0.1,0.1778279410038923,3243.8726588685677,25.40795488208249,254.07954882082487,348.3150227720245,407.82230134816035,1.0,10.08759837733282,0.7701106937317961,0.7701106937317961,1.4597786125364078,10.616095701704078,0.08355974523180516,0.23382448240462259,0.7223980908304266,0.7223980908304266
4,1,0.1,0.31622776601683794,3243.8731550652824,25.406950501003134,254.06950501003132,348.259415854624,407.7641930146229,1.0,10.086804418011097,0.7701120718676786,0.7701120718676786,1.4597758562646432,10.61529913935441,0.08356446635559862,0.23383693481383913,0.7223971198645016,0.7223971198645015
4,1,0.1,0.5623413251903491,3243.874721998537,25.405166848696453,254.05166848696453,348.16067296570367,407.6609847635544,1.0,10.085394405204395,0.7701145200571506,0.7701145200571509,1.4597709598856987,10.6138845029719,0.08357285299182671,0.23385905515118485,0.7223953951857826,0.7223953951857826
4,1,0.1,1.0,3243.879664859006,25.402002639598646,254.02002639598643,347.98552749409987,407.4778446524565,1.0,10.082892902479486,0.7701188656683042,0.7701188656683043,1.4597622686633913,10.611374795073058,0.08358773888357136,0.23389831707591235,0.7223923344394748,0.7223923344394748
4,1,0.1,1.7782794100389228,3243.8952272182114,25.396399769614487,253.96399769614484,347.6754762559156,407.15340736669225,1.0,10.078463084175311,0.7701265683331121,0.7701265683331121,1.459746863333776,10.606930438716383,0.08361412233478663,0.23396790205796425,0.7223869111430905,0.7223869111430904
4,1,0.1,3.1622776601683795,3243.944059143344,25.386511412528506,253.86511412528506,347.128526205641,406.5803469206795,1.0,10.07064381837983,0.7701401872110802,0.7701401872110802,1.4597196255778397,10.599085486811854,0.08366076385161225,0.23409091018950914,0.7223773283981537,0.7223773283981537
4,1,0.1,5.623413251903491,3244.096375365571,25.369160730440935,253.69160730440933,346.16961566279963,405.57337630739215,1.0,10.05692033497545,0.7701641600596147,0.7701641600596147,1.459671679880771,10.585316847001412,0.08374284544695157,0.23430736465190846,0.7223604790897721,0.7223604790897721
4,1,0.1,10.0,3244.566562595122,25.339023536445215,253.39023536445214,344.50659449968595,403.8199650580789,1.0,10.033075118871412,0.7702060326372269,0.7702060326372269,1.4595879347255467,10.561392942581284,0.0838861531459196,0.2346852139947555,0.7223311073341729,0.7223311073341728
4,1,0.1,17.78279410038923,3245.9921983260524,25.287584904200237,252.87584904200236,341.6763142914277,400.8145514810184,0.9999999999999998,9.992361412887046,0.7702781935412878,0.7702781935412879,1.4594436129174242,10.520544220794234,0.08413293476040452,0.2353356961286208,0.7222806671952097,0.7222806671952098
4,1,0.1,31.622776601683793,3250.186239119746,25.202341000791627,252.02341000791625,337.0122332877368,395.83090300755305,1.0,9.924901521798413,0.770399741573961,0.770399741573961,1.4592005168520783,10.45285879987977,0.08454806187828784,0.23642935276605603,0.7221962303005505,0.7221962303005505
4,1,0.1,56.23413251903491,3261.935842247548,25.067677223112803,250.676772231128,329.7270127929269,387.90298769429586,1.0,9.818596969786109,0.7705969163220954,0.7705969163220954,1.4588061673558093,10.346194368188636,0.08521992444371787,0.23819779949134826,0.7220607340326974,0.7220607340326974
4,1,0.1,100.0,3292.4965930310864,24.86990519539061,248.6990519539061,319.2761818089053,376.14461253151654,1.0000000000000002,9.664047660767123,0.7708985122297861,0.7708985122297861,1.4582029755404287,10.191112663578366,0.08624355155104214,0.2408880139275417,0.7218573247914851,0.7218573247914851
4,1,0.1,177.82794100389228,3364.259834519631,24.6073346219457,246.073346219457,306.0658270294434,360.3055299892411,1.0,9.465067623130741,0.7713223783654866,0.7713223783654866,1.4573552432690269,9.991433791265857,0.08767284308380856,0.24463477563273814,0.7215803218821214,0.7215803218821214
4,1,0.1,316.22776601683796,3513.2922516006497,24.298819773704487,242.98819773704486,291.99654108968707,341.33030706193836,1.0,9.248451831611538,0.7718568007842326,0.7718568007842326,1.456286398431535,9.774049165605259,0.08945683998269129,0.2492925519189277,0.7212483121626224,0.7212483121626223
4,1,0.1,562.341325190349,3786.1888250638344,23.979278169571963,239.7927816957196,279.7973590956857,321.4656994490483,1.0,9.05649864914842,0.7724546009573542,0.7724546009573543,1.4550907980852916,9.581429865970307,0.09142436661764788,0.25439980657309763,0.7209037314124969,0.7209037314124969
4,1,0.1,1000.0,4233.314978285168,23.683432919999618,236.83432919999618,271.22977188448647,303.7746312251183,1.0,8.919349816953337,0.7730529563445249,0.7730529563445249,1.4538940873109507,9.443851865769917,0.09336040138948493,0.259389014882229,0.7205908585131197,0.7205908585131197
4,1,0.1,1778.2794100389228,4905.25052181028,23.43254097585801,234.3254097585801,266.16474049206136,290.570385649253,0.9999999999999998,8.837438515858555,0.7736015867419916,0.7736015867419918,1.4527968265160165,9.361749828088746,0.09510551889514997,0.26385216991014654,0.7203331173651942,0.7203331173651942
4,1,0.1,3162.2776601683795,5858.736288880225,23.231915990432064,232.31915990432063,263.46070058407855,281.6690884766537,1.0,8.79356456759946,0.7740745461065247,0.7740745461065247,1.4518509077869508,9.31783914348449,0.09658876529643272,0.2676202928457878,0.7201317649228395,0.7201317649228395
